Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Japan,Asia-Pacific,3,Electronics,76.5373623847418,91.65105536805119,95.876689716973,84.89342839982496,0.9132,522.12,0.53,0.28,3,0,16,33491,0.8787678212465917,0.034,30.351743189528467,1.49,77.62608668453237,0.74,89.72,1,5733,Low
Indonesia,Asia-Pacific,2,Agriculture,53.40322763764559,19.402285355788152,54.9395663173884,54.36431274065086,0.1673,960.19,0.42,0.58,3,1,5,44411,0.9078799096864177,0.031,40.27361360757119,0.61,94.41349461874023,0.89,84.64,2,7928,Moderate
USA,South America,2,Chemicals,50.979968295127655,48.59059059102424,82.81353981132264,48.10000188092182,0.1939,217.58,0.33,0.25,0,0,20,22559,0.9590632563296542,0.05,68.54871178612942,1.08,76.86258475240543,0.46,85.85,1,6499,Moderate
Brazil,South America,2,Agriculture,59.93659540013448,78.89474799327002,56.51605035768817,50.80597478077642,0.8527,225.78,0.52,0.4,0,0,23,14440,0.8823403435968277,0.044,74.70164882389125,0.3,74.25797801508014,0.23,72.01,0,6681,Low
USA,North America,2,Chemicals,69.11757188715926,62.16798380035674,53.382658680821095,60.16922737801411,0.3168,156.6,0.48,0.03,2,1,7,8529,0.9159190902481844,0.04,23.13544651874286,1.13,56.98309073408941,0.51,71.43,1,7423,Moderate
Malaysia,Asia-Pacific,3,Agriculture,66.34441585035088,66.84241770850556,81.4281028973303,57.01750483720822,0.6866,152.55,0.63,0.51,1,0,20,46341,0.9241406755327203,0.032,46.404687809110094,1.21,91.19721217962538,0.78,48.79,0,10977,Moderate
Indonesia,Asia-Pacific,1,Agriculture,52.35096796805411,24.634717603681384,45.14730824363503,56.23845500080283,0.7722,1307.73,0.63,0.41,1,0,15,28971,0.9007780935505376,0.031,40.34829848748602,0.34,91.97101596721558,0.5,92.08,2,4533,Moderate
Indonesia,Asia-Pacific,3,Metals,72.33349394626458,86.4858653831099,94.52662543494537,88.36541963517365,0.5928,428.39,0.78,0.5,3,1,18,14853,0.9178981451949785,0.054,83.72987545861885,0.9,90.65709573751982,0.26,70.53,1,4845,Moderate
China,Asia-Pacific,2,Electronics,46.76130623328331,38.4596188607304,86.35576252697899,86.80737153714152,0.1982,193.44,0.75,0.17,3,0,13,28461,0.9450377300852237,0.029,75.84265084807093,1.35,77.9703069275485,0.15,67.08,0,11883,Moderate
India,Asia-Pacific,3,Agriculture,54.93541973591399,66.06095799806943,56.836509758214035,49.91546026989238,0.9213,947.0,0.33,0.14,2,0,20,43408,0.9300053761421871,0.041,100.0,1.35,59.51210642090306,0.19,77.25,1,4758,Moderate
USA,Asia-Pacific,2,Chemicals,72.90928396699461,68.77076179810852,81.50113628009628,42.17752912560761,0.4371,894.69,0.58,0.27,3,1,28,25484,0.9587216561329256,0.053,83.67263167504785,0.91,78.3629417497265,0.71,94.1,2,11237,Moderate
Malaysia,Asia-Pacific,2,Electronics,46.91915627670655,61.61968040753923,39.76556375832806,34.96412143506631,0.8895,1241.91,0.45,0.23,1,0,10,35220,0.9338101061657277,0.02,75.80731267865059,0.52,64.1982454860237,0.59,91.16,1,3678,Moderate
Japan,Asia-Pacific,3,Metals,58.53465655856917,80.39623058790058,83.79719795835261,59.07253053516675,0.6577,1428.55,0.59,0.59,2,0,8,45878,0.8975599123917384,0.026,73.02916087215155,1.28,87.9104023341641,0.52,62.06,0,10606,Low
Malaysia,Asia-Pacific,2,Agriculture,83.74452964913971,94.65723540559569,70.83946819838978,90.12066654293899,0.7887,485.11,0.71,0.2,0,1,40,17485,0.894313047523693,0.027,70.17954825409403,0.86,89.632100489419,0.51,71.87,1,10854,Low
Brazil,South America,2,Agriculture,60.84733388335246,36.44132532889359,77.00617894225152,49.67019888293656,0.4801,1027.59,0.42,0.41,2,1,24,47509,0.9452678972181878,0.031,47.58164409870989,1.27,69.57887019012638,0.59,62.52,2,6667,Moderate
Indonesia,Asia-Pacific,1,Agriculture,63.30998087856556,60.03249526910919,55.23395683462116,46.85962832801657,0.8959,888.37,0.73,0.34,1,0,7,9687,0.9006993648489541,0.036,73.81264225082616,0.82,72.77270977781546,0.7,76.93,2,6691,Moderate
China,Asia-Pacific,2,Chemicals,37.365,25.178484199623924,35.465202867649566,34.89408617140387,0.668,225.29,0.81,0.22,1,0,32,13075,0.8284652546521503,0.027,36.64274355728639,1.51,70.41696896829026,0.85,59.2,2,4782,High
USA,North America,3,Agriculture,58.73207818382621,29.283731866568118,32.56870226620119,36.208358425583114,0.8053,224.91,0.96,0.38,3,1,5,45280,0.9191042527975841,0.032,32.46187146675492,0.78,91.16051550027646,0.18,90.84,2,5923,Moderate
Malaysia,Asia-Pacific,3,Metals,57.78898813776711,34.45661986881292,48.224976483667454,55.82316877388034,0.8908,347.83,0.76,0.3,1,0,39,32915,0.867940427306746,0.037,78.98589309434692,1.1,63.22657983424081,0.58,56.66,2,5928,Low
Brazil,Asia-Pacific,2,Agriculture,52.49878537352841,40.44895373014185,48.559847995331076,42.12388092756791,0.2604,1103.49,0.86,0.32,2,0,25,10698,0.9468120529178724,0.036,39.02786328788438,1.11,82.88090977659249,0.85,72.55,1,3014,Moderate
India,Asia-Pacific,1,Metals,56.573948771990175,76.7466916025088,56.50647622576774,49.58345270863619,0.9506,1251.69,0.9,0.22,3,1,14,46186,1.0,0.061,63.73892136091525,0.27,79.81984102008131,0.44,47.62,1,3541,Moderate
Japan,Asia-Pacific,3,Metals,75.52010023023136,60.81851611327102,72.4460914848325,57.56918557290304,0.2266,799.53,0.5,0.4,1,0,8,10723,0.8923363491454388,0.018,46.62546430405206,1.55,87.68834177993493,0.77,70.86,1,7017,Low
Japan,South America,2,Electronics,72.99616379002558,75.64644532344941,66.51986366799711,100.0,0.2832,1027.34,0.37,0.33,3,0,9,10569,0.8443863115679474,0.024,90.48769791866953,0.83,78.08913740362847,0.49,57.51,1,5959,Low
Brazil,South America,2,Agriculture,76.36295690543305,25.196915791909337,48.98141064469241,71.39991074722533,0.8944,370.52,0.64,0.3,1,0,34,22526,0.9701315886488086,0.028,72.99699577814158,1.26,64.44449473431695,0.33,70.42,1,9020,Low
Brazil,Asia-Pacific,2,Electronics,73.26423662263578,86.85800755742436,78.35626611088625,81.12091967958442,0.1694,81.27,0.49,0.59,2,0,39,46769,0.872343604420686,0.013,55.803148094062536,1.09,79.24197299913621,0.78,96.3,2,6306,Low
Brazil,South America,3,Agriculture,69.47819205304604,83.91817747595537,64.69175889002743,79.86511608010885,0.7223,190.61,0.43,0.01,0,0,20,5361,0.9406661410417878,0.039,49.24360755438452,0.98,100.0,0.59,73.1,1,6009,Low
Indonesia,Asia-Pacific,2,Agriculture,55.634579552452216,48.85513550246487,54.93427520827768,25.723872909455196,0.117,799.92,0.65,0.27,3,1,20,8386,0.9443610787691831,0.035,83.32379481778254,0.4,98.05650453665069,0.84,50.07,2,6087,Moderate
Indonesia,Asia-Pacific,2,Agriculture,39.04086463965115,37.24420619306598,49.61844423101479,42.173920999238,0.9786,156.06,0.89,0.27,2,1,34,19745,0.9651363748975543,0.038,67.54899560129842,0.2,86.84809431097905,0.54,62.34,1,7063,High
Brazil,South America,3,Agriculture,63.96798560860653,62.69768716465969,54.69703846740264,43.7808853939386,0.8632,119.78,0.69,0.3,1,1,17,18165,0.8846864573830338,0.006,73.34480607719169,1.32,91.34224607678645,0.64,93.8,2,3363,Moderate
Japan,Asia-Pacific,2,Electronics,79.62458810126334,94.15925608491227,70.96712424651673,89.0852715368668,0.8543,1016.73,0.56,0.24,0,0,33,34968,0.9004542393110382,0.047,21.367652552954816,1.08,88.45044688930018,0.68,62.08,1,4219,Low
USA,North America,1,Agriculture,77.53106673891097,70.5436402489422,47.56081226103207,45.53314668344437,0.1544,1209.41,0.4,0.14,2,0,15,33421,0.9597384787299544,0.036,79.29653978445903,0.77,56.43520401271365,0.3,65.47,1,2242,Moderate
Brazil,South America,2,Agriculture,52.626519046254266,72.89351886430595,77.38330827124088,49.320955413714245,0.1774,648.89,0.73,0.39,1,0,16,23908,0.9104242594880216,0.036,96.53719917224161,0.77,72.76550597098836,0.49,79.19,2,9388,Moderate
Brazil,South America,3,Agriculture,70.76896150566071,78.28275440253044,87.47459792586413,80.35643082124801,0.7955,77.55,0.52,0.32,1,1,9,4768,0.8232099372600005,0.021,42.98941960263745,1.22,69.77671127778068,0.69,53.82,1,4476,Moderate
India,Asia-Pacific,3,Electronics,64.78828646724574,96.51546227469562,58.574071684893646,56.29202112977318,0.7586,1211.61,0.56,0.65,1,0,16,30433,0.9267242892380121,0.041,59.88473777789887,0.88,99.9503836459249,0.68,56.41,1,1811,Low
India,Asia-Pacific,3,Agriculture,83.79659273279822,73.0503137687767,75.71658467074182,39.772698444442,0.4304,902.79,0.36,0.12,2,1,30,47519,1.0,0.048,39.567612207572395,0.74,92.59429406950623,0.18,76.44,1,192,Low
Indonesia,Asia-Pacific,3,Electronics,64.76708351937044,43.018090937085375,93.9165485455839,61.6998312752111,0.1891,205.63,0.36,0.3,1,1,17,15673,0.8329925769318514,0.029,94.77815750899967,1.26,70.59709694291253,0.65,54.55,1,5020,Moderate
Brazil,South America,3,Agriculture,58.87281176572519,64.06405325569713,53.30010432705578,30.367639985264823,0.8766,161.7,0.77,0.44,3,0,16,32317,0.8471042014481712,0.038,43.73453128742355,1.37,99.3606010101943,0.57,64.11,0,2810,Moderate
Japan,Asia-Pacific,3,Chemicals,57.923628584416235,50.51768522423521,45.747071859378366,69.16393866685283,0.6419,558.73,0.72,0.16,0,0,30,8829,0.8425272985192936,0.042,49.36037299976229,1.48,95.59255919232092,0.8,56.19,2,8832,Moderate
Brazil,South America,2,Agriculture,56.21593486693487,65.12773765450113,49.180683515068665,51.666069695041784,0.4015,974.83,0.55,0.35,2,0,8,26559,0.8469165574170261,0.033,66.56966393615346,0.79,96.84083961460439,0.58,53.55,1,11093,Moderate
Japan,Asia-Pacific,1,Electronics,70.86708372164607,100.0,88.9789560901667,47.269383882979774,0.4008,680.26,0.93,0.32,0,0,27,8490,0.9669768259749534,0.055,31.831933839054994,0.52,60.85126965424035,0.49,78.58,1,9260,Low
Malaysia,Asia-Pacific,2,Electronics,53.598193977556605,54.021065250487005,42.70967974438173,56.992168746530126,0.9451,523.52,0.75,0.16,2,0,8,38022,0.8934205768560931,0.041,62.42508307345315,1.37,65.09670842500104,0.17,83.12,2,8950,Moderate
Indonesia,South America,1,Metals,71.63100087740514,80.40335383964018,97.84135233668195,79.31847987797404,0.0713,952.45,0.63,0.15,3,1,27,12024,0.8471811603311479,0.052,99.37727398648313,0.24,52.23607393877818,0.14,51.04,1,5542,Low
