Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Malaysia,Asia-Pacific,1,Metals,65.44062428200962,90.11539046339803,56.20325985186656,81.9748370430005,0.1589,172.86,0.96,0.13,1,0,23,44887,0.8476086888099138,0.001,49.65721431294678,0.9,72.87763291452873,0.33,73.87,1,3431,Low
Brazil,South America,2,Food & Beverage,67.19611093820104,65.71857583485652,63.55830619086308,57.242742986200874,0.2108,960.99,0.54,0.51,1,0,31,27306,0.9106285726685938,0.03,97.0930984800614,0.93,96.77562979761149,0.55,68.62,2,546,Moderate
Indonesia,Asia-Pacific,3,Metals,60.31541834374812,87.14369477829581,40.90282605298477,44.553137110944476,0.6859,1190.79,0.38,0.34,2,1,11,46583,0.9060716899189293,0.043,41.70681475173465,1.29,99.3961846201314,0.51,75.43,2,8257,Moderate
Malaysia,Asia-Pacific,3,Food & Beverage,51.04197945492871,51.788057064688864,68.1109213634138,64.3451462999616,0.454,206.71,0.63,0.72,3,0,21,35156,0.9335490609912729,0.041,59.15036793489492,0.63,54.21776148926345,0.45,93.51,0,4817,Moderate
Brazil,South America,1,Chemicals,72.49030015485006,69.61867936578356,72.62720927173513,64.64913362152183,0.3962,1224.99,0.82,0.75,0,1,6,34469,0.8167756944610698,0.051,99.02915233623814,1.17,86.56033295614195,0.31,64.28,4,3641,Low
Japan,Asia-Pacific,3,Chemicals,72.18512028100827,63.38427773604957,94.50685487152096,61.59981007845066,0.1648,136.13,0.65,0.14,1,0,26,21755,0.8286841499315306,0.03,67.915853259207,1.72,75.40679097942589,0.48,75.1,2,7435,High
japan,Asia-Pacific,3,Electronics,77.3287790203897,53.164745681449766,58.52353119474847,50.144887285445776,0.7979,296.4,0.82,0.21,1,1,23,36923,0.8806815940627761,0.063,55.52351947155847,1.23,89.29363112618631,0.58,81.35,0,11626,Low
Japan,Asia-Pacific,2,Agriculture,60.656396039929454,61.84535166832134,30.9648631449404,50.116076022852255,0.3868,1396.11,0.49,0.02,1,0,34,26890,0.8581101154327052,0.043,99.75594761403406,1.27,56.38572547122728,0.6,75.76,2,5905,Moderate
Brazil,South America,2,Agriculture,69.60671981225161,80.31245906095961,63.59120326777773,88.28499889316014,0.8475,852.27,0.59,0.06,1,0,21,48260,0.8194228233396965,0.028,85.12059662038665,0.97,100.0,0.7,59.76,0,5784,Low
China,Asia-Pacific,3,Electronics,62.80005736343579,54.51692990643978,55.141119903720835,78.56402745912928,0.3259,85.67,0.8,0.2,1,0,38,11546,0.9564759751557494,0.026,82.94064326991426,0.79,86.7526038929378,0.16,90.24,2,6810,Moderate
Brazil,South America,2,Chemicals,59.11408103741013,77.25047120123189,65.3693522319538,67.47496257390948,0.6466,1127.14,0.68,0.25,3,0,20,27649,0.9349027324206128,0.035,77.1041579145953,0.28,93.95201530031629,0.59,81.78,4,6449,Moderate
China,Asia-Pacific,3,Agriculture,60.9983493228979,65.29304242142663,70.05435832959519,57.254383901245376,0.5434,1348.65,0.7,0.78,0,0,10,38610,0.9565381251006135,0.051,73.22257856556627,1.47,100.0,0.23,81.91,2,5445,Moderate
Indonesia,Asia-Pacific,2,Electronics,70.17047327407204,51.384227602118244,61.703021432979725,62.68379528547403,0.3287,1330.61,0.82,0.11,3,0,12,27043,0.842089016678814,0.023,48.92894506453685,0.94,75.5370412406876,0.81,64.12,2,4330,Moderate
Brazil,South America,2,Agriculture,74.56259643443647,63.72141450822974,87.08965574012409,85.09327298928984,0.2589,678.76,0.65,0.58,1,1,7,27871,0.9240145430050473,0.039,68.91269371821545,1.61,87.14318076816129,0.42,69.46,0,3384,Low
China,Asia-Pacific,3,Electronics,54.693109754374525,64.79824235753068,84.27661432831536,65.39223670868138,0.2687,898.28,0.72,0.39,1,0,35,10090,0.8482200685644856,0.021,96.70470791455048,0.97,100.0,0.72,64.46,0,2392,Moderate
China,Asia-Pacific,2,Chemicals,64.7923707416944,21.389810521826174,59.197516121659355,59.48905095212548,0.0251,485.51,0.54,0.07,1,0,5,5967,0.8966676784990959,0.037,26.76691963550712,0.98,100.0,0.68,81.07,2,7924,Moderate
China,Asia-Pacific,3,Electronics,74.9147113255272,85.66857604026065,47.4644875736071,53.50616310500055,0.9632,229.16,0.43,0.16,0,0,11,19861,0.874755305084007,0.046,47.09829958646622,1.5,99.7635711507527,0.25,60.79,0,1291,Moderate
China,Asia-Pacific,3,Agriculture,60.419639745240964,55.262972830374395,91.25528493491674,88.79515372119323,0.7317,1435.55,0.45,0.43,2,0,28,38443,0.9259607627912321,0.039,69.97540641539088,1.62,59.65112871667485,0.33,83.09,1,6207,Low
Japan,South America,2,Metals,83.71543053794397,74.60157060362012,82.61502356107935,51.411186343459526,0.509,925.12,0.81,0.68,0,0,19,25272,0.820483699770125,0.038,33.01293482465249,1.1,77.59534327579912,0.62,60.72,0,3166,Low
China,Asia-Pacific,3,Agriculture,61.4490644558005,47.40464897154929,55.486942252781645,42.142969872796726,0.3362,951.63,0.7,0.77,1,1,12,44367,0.8819349770914466,0.03,78.23193099907358,0.75,75.89940903895108,0.62,70.85,0,4440,Low
Japan,Asia-Pacific,2,Chemicals,72.3645690980481,87.20371905116808,70.54319778063245,56.58757489152829,0.362,1331.28,0.49,0.27,2,1,28,10588,0.8445175972770274,0.037,71.37508520718495,0.32,90.35889220938779,0.68,54.11,0,11273,Low
India,Asia-Pacific,2,Metals,72.58026705314907,36.47214409212586,72.01357148489757,65.31030129172042,0.6374,988.28,0.52,0.13,1,0,11,33138,0.9519030965957684,0.032,77.26362267698391,0.54,99.8611799428443,0.11,70.48,0,6210,Moderate
China,Asia-Pacific,2,Agriculture,41.80945362911911,18.225100743347333,45.18040694840609,41.477986839531496,0.76,149.19,0.92,0.36,2,1,14,20927,0.7994174142090976,0.043,51.72477602010695,0.72,65.81065495362182,0.15,79.26,2,9601,High
USA,North America,1,Electronics,52.178069962507344,64.31373153651353,55.544584583877466,64.8162291499826,0.4221,360.39,0.43,0.5,3,0,15,44219,0.8581223877959943,0.045,74.69347382300191,1.49,100.0,0.83,79.05,2,4134,Moderate
China,Asia-Pacific,2,Agriculture,52.39051355664299,24.332879967119794,37.886097038430506,22.75821213746073,0.6877,162.26,0.52,0.17,1,0,24,32768,0.8564767261477414,0.058,80.64297677837367,1.11,57.55627565774334,0.45,63.62,2,6596,High
China,Asia-Pacific,2,Electronics,80.69929193051263,86.76619259452022,92.41534480279336,63.588611610395105,0.904,1039.79,0.95,0.04,3,1,8,39211,0.9551852132555511,0.04,44.91813291009185,1.06,69.20752455880904,0.2,81.8,1,7594,Low
Brazil,South America,3,Agriculture,84.17599087587483,75.2977696842348,78.27709560906212,63.48903051160654,0.191,1205.72,0.57,0.52,1,0,25,23515,0.8202189645118599,0.037,66.65718638393953,1.04,68.971458342116,0.14,83.22,2,8941,Low
India,South America,1,Chemicals,66.24106053964913,30.353000518347244,74.36675310604011,36.09506539983707,0.9513,1219.58,0.69,0.2,1,0,48,14163,0.9632787518341845,0.026,51.67870462446984,1.46,52.45643184767139,0.13,80.93,1,5303,High
USA,North America,1,Agriculture,77.20958067163615,78.1065444930544,86.07495321066314,65.3194893729875,0.2074,680.81,0.75,0.54,2,1,6,25085,0.9566730912894099,0.029,98.20680250250894,1.22,59.07404670754935,0.51,58.47,1,11507,Low
Indonesia,North America,2,Chemicals,54.639209086027805,47.12366612061318,44.59811118999292,40.827645951768154,0.3948,929.55,0.61,0.75,2,0,41,47110,0.8601863873097257,0.037,71.60123733262799,0.74,100.0,0.54,98.71,1,5916,Moderate
China,Asia-Pacific,2,Chemicals,71.6040606135141,82.35720261797996,81.79790328221819,74.9283096947796,0.3762,678.08,0.61,0.55,1,0,26,20162,0.914727639270526,0.035,53.936155248297446,0.95,62.353079086962296,0.23,84.54,2,329,Moderate
Malaysia,Asia-Pacific,3,Agriculture,54.585868725593876,46.60734220867458,55.39563956415766,55.62564239750798,0.7049,411.62,0.6,0.34,1,1,25,38873,0.9399534796194443,0.026,99.31542634987088,1.73,66.1182191627815,0.69,74.61,2,6252,Moderate
USA,North America,3,Agriculture,56.122703817633976,36.755620744675454,57.144096694683725,46.47015504528152,0.1018,1135.54,0.91,0.72,2,0,40,17172,0.9144575404969673,0.046,24.24794570984563,1.28,54.00194338875343,0.87,65.14,2,2226,Moderate
Japan,Asia-Pacific,2,Agriculture,74.98803226212549,75.90062005216618,79.85154045973871,77.6684872920671,0.1614,1034.53,0.73,0.41,1,1,46,29574,0.8678716186520125,0.04,17.438750000000006,0.22,100.0,0.31,68.61,1,9256,Low
Japan,Asia-Pacific,3,Agriculture,64.15334523636068,84.70965991259365,79.60059544974456,38.11213596672168,0.905,984.38,0.39,0.78,3,0,27,22821,0.9581793375817086,0.032,79.06265083258124,1.38,90.43050218095655,0.84,57.82,1,6939,Low
USA,North America,3,Agriculture,79.76909163835245,79.06878070940974,87.0671269089864,66.58191386798485,0.189,873.84,0.97,0.72,1,1,33,5431,0.8984439579014327,0.032,47.322657673684894,1.27,100.0,0.61,69.37,1,8363,Low
Brazil,South America,2,Agriculture,70.81002840756109,94.80595251205528,68.17867016893928,85.44312263788149,0.8959,1279.27,0.8,0.83,3,1,16,27095,0.9212036425862146,0.044,56.12669521812413,0.95,74.47609539878455,0.82,84.72,1,11001,Low
Malaysia,Asia-Pacific,2,Food & Beverage,50.945546252583426,45.6275235650765,34.532024255000564,61.03500249375533,0.9411,1074.46,0.66,0.55,1,0,17,23205,0.8926682331763142,0.033,94.79989348315974,0.7,68.21642412480026,0.56,95.41,2,4446,Moderate
Brazil,South America,2,Agriculture,65.27990897436202,61.32647297804512,70.16992039854772,20.020000000000003,0.2752,1388.25,0.45,0.6,1,0,38,27123,0.9582679388839098,0.061,64.41372852778207,1.69,71.37713565829878,0.35,56.34,2,7335,Moderate
Brazil,South America,2,Agriculture,58.749722194386514,66.3741107503839,55.82018170674381,60.03058543805459,0.1739,117.13,0.47,0.75,3,0,8,35067,0.9382924331327988,0.042,67.53994467507115,0.29,74.46355397050554,0.63,73.53,0,743,Moderate
Malaysia,Asia-Pacific,3,Electronics,54.50403163413061,73.43011644582865,66.90386864953103,57.41246130359988,0.8591,1062.83,0.55,0.49,3,1,12,30159,0.9438469846649797,0.032,72.06879607316345,0.96,100.0,0.51,75.46,1,4402,Moderate
USA,North America,3,Agriculture,59.66396335915423,66.68568379395667,52.69474850355603,67.35952686155184,0.4575,879.09,0.49,0.27,3,0,21,38260,0.8637880962703663,0.032,74.48662629919792,0.75,89.30503764563241,0.65,61.39,2,862,Moderate
USA,North America,2,Agriculture,78.2245986432438,50.27909089544264,48.89711408657126,46.21924487081143,0.0266,438.59,0.82,0.29,2,1,18,29718,0.9321165262294194,0.034,44.3534717371245,0.75,77.2445432888618,0.47,76.16,2,9365,Moderate
China,Asia-Pacific,2,Agriculture,56.099691836718385,43.71609509142854,39.53636217608142,45.74965060237946,0.9107,786.77,0.88,0.52,3,1,5,23329,0.9793396091310039,0.034,77.5051939494644,0.5,92.70326978292948,0.13,71.31,2,5783,Moderate
Brazil,South America,2,Agriculture,57.49131309753329,44.6996230743429,62.56973731248481,47.03046181331658,0.6724,489.64,0.99,0.66,1,0,8,23896,0.89699000255074,0.042,76.22337097345901,0.27,71.05398409532394,0.67,58.59,2,6325,Moderate
China,Asia-Pacific,3,Electronics,56.15481808845785,47.03822234416757,43.88632796033579,43.50615261877844,0.7647,141.3,0.37,0.27,0,0,36,12402,0.9435838794632334,0.028,91.64340528670238,0.41,98.19372312668655,0.82,52.7,2,5589,Moderate
Indonesia,Asia-Pacific,2,Electronics,66.23375373252647,78.29894495579306,56.42764968547848,45.06395962121956,0.2215,111.05,0.61,0.71,3,1,20,25816,0.9070581612711436,0.025,34.859992854444506,0.84,53.45475392907019,0.49,82.27,2,2799,Moderate
Brazil,South America,2,Agriculture,68.89865328839491,58.75024159332219,70.67079914072704,43.43681998074807,0.2928,1101.22,0.37,0.63,1,1,32,37292,0.845113051419414,0.042,65.70328552262,0.78,86.17079962289274,0.44,70.56,1,4228,Low
Brazil,South America,2,Electronics,61.363521126997206,94.14902040805244,64.25757755332494,90.46469411976278,0.2461,108.42,0.6,0.36,1,0,33,6109,0.8831433735129607,0.04,45.83271998743875,0.29,78.37533739203893,0.52,58.35,1,3258,Moderate
Brazil,Asia-Pacific,2,Agriculture,59.882898101835146,64.0048520016067,48.96122558246987,49.294384157400216,0.0968,966.18,0.7,0.23,3,0,28,20406,0.9344151574661593,0.053,77.50125368505958,1.5,90.83192321085562,0.59,55.08,1,9114,Moderate
China,Asia-Pacific,3,Agriculture,54.34047220798825,58.68579566220061,40.21992203053121,43.50808308999665,0.9037,90.39,0.72,0.38,1,0,16,28005,0.947842485921313,0.043,86.58922337853535,1.66,93.65916685042029,0.58,84.01,2,9302,High
Brazil,South America,3,Chemicals,61.209121694823565,51.68689249631413,90.16091793237894,46.371279124457374,0.1473,1328.89,0.8,0.33,3,0,33,45182,0.8502337905805907,0.023,78.74726059622728,1.01,88.81435837664006,0.61,82.47,2,6617,Moderate
Indonesia,Asia-Pacific,1,Agriculture,59.86089356062331,57.3459639059332,66.07085197018004,48.920145039676015,0.3019,130.89,0.61,0.35,0,0,13,31550,0.8293584207542554,0.029,76.03256413749011,0.2,62.260369512967394,0.4,73.05,2,9110,Moderate
Indonesia,Asia-Pacific,3,Metals,70.33049700028674,56.33219705107406,67.09640332938471,59.59939581752425,0.4023,929.33,0.67,0.12,0,1,45,10952,0.8858378424391854,0.031,49.17031282909996,0.6,71.42280891374342,0.28,51.27,0,5226,Low
China,Asia-Pacific,3,Electronics,76.72794203258125,40.0536963182182,77.4447410729972,65.24557610976389,0.2056,1057.37,0.66,0.61,1,1,6,49173,0.8786443633674592,0.053,70.61121596925487,1.11,59.73927198812478,0.63,77.12,0,3948,Low
USA,North America,2,Agriculture,64.46347325686487,32.34400471661301,51.134984042554976,51.07705670942636,0.7723,80.35,0.73,0.04,0,1,27,12188,0.9471452122002773,0.032,87.32629812256747,0.94,100.0,0.54,61.43,2,7951,Moderate
Japan,South America,1,Electronics,69.0244715787316,95.08719595202285,88.35192216904959,64.81311907464892,0.1634,1286.82,0.76,0.74,2,1,15,30425,0.8257811275901311,0.006,44.11301398210406,1.59,64.24929067078406,0.55,57.89,0,8490,Low
Japan,Asia-Pacific,2,Agriculture,78.63441378989738,84.58095828839055,98.82409256814137,94.71582085212712,0.7082,905.41,0.47,0.28,1,0,26,35534,0.8861960056683669,0.033,98.75414150537236,1.43,99.76057806818542,0.28,84.78,0,11671,Low
China,Asia-Pacific,3,Agriculture,46.863476994998265,81.70617313314041,56.02415888262056,60.79901711779303,0.889,123.55,0.47,0.34,1,0,35,19813,0.9445653433503012,0.035,50.76589367191096,1.52,93.21994607510581,0.72,86.91,2,7247,Moderate
China,Asia-Pacific,3,Agriculture,63.99551094852604,51.547986280687155,75.37690481979513,58.1438195989942,0.1412,689.7,0.32,0.36,3,1,19,25558,0.8716979448749599,0.049,53.09109085695988,1.01,52.77966170361268,0.63,71.84,1,3909,Low
Indonesia,Asia-Pacific,1,Electronics,60.15373582114249,37.1098738345288,61.85627586569572,54.222676425652935,0.2094,1338.95,0.43,0.44,0,0,26,35775,0.8621308979807634,0.038,51.35090136047421,0.5,91.44810965113783,0.44,59.55,0,7882,Moderate
Japan,Asia-Pacific,2,Agriculture,77.67586906419854,99.3350752189781,87.38271138214509,89.72542137634592,0.9428,520.34,0.44,0.48,3,0,7,13894,0.7977635970607487,0.042,58.01347045555396,1.4,93.58523861858806,0.2,65.6,1,10107,Low
India,Asia-Pacific,3,Agriculture,65.72870339913176,71.7652840086535,51.84715233886417,69.46757120722255,0.904,805.02,0.77,0.22,1,0,7,40987,0.9576080955460068,0.029,91.38071737112853,0.84,54.12377224783434,0.42,86.96,2,3572,Moderate
USA,North America,3,Agriculture,39.37204738376227,31.742410645755946,39.36743022548848,50.84761244530984,0.3962,162.71,0.57,0.48,1,0,25,9849,0.9355502847600456,0.037,67.01121894051028,0.7,77.93743001018716,0.17,70.03,2,6048,High
China,Asia-Pacific,2,Agriculture,59.55072847707769,60.254021886706006,52.43663024350757,27.313996520482807,0.1343,1069.56,0.68,0.07,3,0,14,47171,0.9506273670027704,0.032,21.540455205536976,1.51,91.8518883398339,0.21,80.22,0,5395,Moderate
Brazil,Asia-Pacific,3,Electronics,72.52950419843384,85.17674044876706,81.99690361325675,50.869719511865156,0.8974,1302.21,0.86,0.37,3,0,31,8743,0.9042562400542421,0.026,72.7320788161768,0.65,100.0,0.65,84.85,1,2801,Low
Japan,Asia-Pacific,2,Agriculture,56.97915580292785,40.70762844849135,36.32011390340237,62.75415825629054,0.7215,98.83,0.4,0.0,0,1,7,46460,0.9458423153154256,0.029,70.38440764536242,0.29,80.62964336613052,0.68,57.86,2,1653,Moderate
India,Asia-Pacific,1,Agriculture,71.32187157048367,90.94947086651058,98.74996793486478,94.01977156935003,0.8439,628.89,0.62,0.6,1,0,36,34933,0.8189734167032315,0.019,67.33631071969636,1.52,87.97388693813987,0.25,60.66,1,8765,Low
Japan,Asia-Pacific,3,Electronics,52.158077929484264,52.45847295454908,50.581574486964705,49.74860851340037,0.4652,1243.66,0.59,0.28,1,0,25,37181,0.8484471168754575,0.021,66.70008859056009,0.47,62.53051035746445,0.8,81.81,0,5600,Low
China,North America,3,Chemicals,46.65757507012563,79.06158688947683,46.09568801474176,37.89585317729508,0.9537,890.52,0.7,0.45,3,1,31,14368,0.8897119686022315,0.027,44.432629730942246,1.16,68.51667869808563,0.86,62.78,1,2210,Moderate
Brazil,South America,3,Electronics,71.95051402003418,90.65043342145884,73.00407852330413,81.03001177373845,0.2665,483.78,0.62,0.32,1,0,32,17306,0.8651871702251548,0.034,45.28715003874403,1.2,64.34928574461772,0.37,78.63,0,7771,Low
Malaysia,Asia-Pacific,1,Electronics,67.07238507170267,88.95913713168055,83.37360361527453,76.58097293397199,0.8266,684.8,0.8,0.33,3,1,37,38215,0.9019753023597542,0.065,17.438750000000006,0.2,69.97962855151744,0.72,51.11,0,946,Low
Japan,Asia-Pacific,2,Agriculture,83.25560232972624,85.37543362224275,95.91290890982047,83.30343541961977,0.8482,1269.66,0.66,0.71,3,1,26,6405,0.8861408488467397,0.036,33.662234807242534,0.75,96.96503742472308,0.81,80.4,0,10165,Low
brazil,Asia-Pacific,3,Agriculture,73.96708132186136,55.43076504692168,57.66741613547109,47.463863786053516,0.8795,156.23,0.84,0.55,1,0,24,38302,0.8547326270189415,0.033,79.33884998882763,1.31,64.49549165595988,0.6,78.65,2,3044,Moderate
Brazil,South America,2,Chemicals,56.393705857785235,63.86647177492285,84.27443139167774,77.78237105455752,0.2267,403.06,0.44,0.28,1,1,31,24385,0.9108790120494439,0.045,92.0198134579584,0.2,86.48173322292469,0.17,51.5,0,6216,Low
China,Asia-Pacific,1,Electronics,40.739394590412275,62.587673319388365,36.91492857708436,59.33124607259971,0.9367,651.81,0.5,0.39,2,1,8,46295,0.9649252100979029,0.023,37.77693780175398,0.71,89.74528529776546,0.15,77.32,2,4793,High
Japan,Asia-Pacific,1,Agriculture,75.4677960872673,92.7852636023126,97.25213356820483,77.94749255585968,0.1846,913.47,0.52,0.42,3,1,38,4022,0.7964221030356093,0.032,88.31186882550095,0.27,92.6946662296339,0.32,58.05,1,11247,Low
India,Asia-Pacific,2,Agriculture,39.37631373772097,16.543690482571925,34.67879647929082,21.873940803111665,0.8963,837.97,0.46,0.34,2,1,22,29354,0.9611594627512704,0.028,79.98267401681413,1.07,70.45760553323831,0.23,81.32,2,3072,High
Brazil,Asia-Pacific,2,Electronics,76.50266553371408,96.00055573867395,74.560246966346,82.77164084029472,0.8882,1041.69,0.61,0.65,1,0,24,42679,0.8767315028951285,0.05,37.55570684119409,0.45,79.56407171605973,0.53,65.79,1,6485,Low
India,Asia-Pacific,2,Agriculture,57.18656806885155,44.10176071810898,61.300167039928965,50.538291660795146,0.8477,695.1,0.77,0.27,1,0,6,30568,0.9529238967737275,0.043,90.41628998244136,0.73,68.9114128975113,0.84,83.11,0,5137,Moderate
USA,Asia-Pacific,1,Chemicals,73.67263352730173,93.5634639242265,100.0,74.11968112959522,0.1587,618.37,0.41,0.33,2,1,9,29569,0.9065126442178573,0.055,68.51156260661791,1.47,75.52711780844874,0.51,82.26,1,5734,Low
China,Asia-Pacific,3,Agriculture,37.365,41.86109336587134,37.04967548998283,39.88556617510548,0.8384,1030.39,0.94,0.36,1,1,41,39403,0.865071552803522,0.044,66.4950625767022,0.69,68.53210180803946,0.55,58.05,2,2101,High
Japan,Asia-Pacific,3,Electronics,82.27826667748894,68.4738996020015,41.431577798445275,52.68318107765219,0.1928,420.33,0.51,0.26,3,0,8,45988,0.8403295280004949,0.028,75.89297206087778,1.2,73.84641940875535,0.25,76.81,2,8037,Low
Brazil,South America,3,Agriculture,55.65899217102529,65.27149270998446,66.90510935367406,48.67187419214951,0.3988,820.29,0.33,0.19,3,0,10,46091,0.9258913503462252,0.046,73.13590665534166,1.17,91.91053577222864,0.44,82.93,2,7906,Moderate
