Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Brazil,South America,2,Food & Beverage,49.73205568237601,62.03799894066998,47.83513923780973,21.448994636762198,0.7181,925.0,0.7,0.68,1,0,38,38176,0.896785540453696,0.039,77.81275302749621,1.31,75.63135737810158,0.67,78.17,1,7439,Moderate
Malaysia,North America,1,Agriculture,63.488345841393624,33.86011621399037,37.71753517438114,56.15023647540089,0.9487,121.3,0.79,0.18,3,0,17,43814,0.9328179062413008,0.035,73.37483955297898,1.0,91.61404510375142,0.16,77.12,2,7114,Moderate
India,Asia-Pacific,3,Chemicals,78.8869711250694,83.95153524169868,43.339093837228724,64.31878932134818,0.2111,1196.05,0.53,0.42,0,0,15,3404,0.9186515841609199,0.061,24.871264300585747,0.58,74.09723212961053,0.62,88.46,1,6142,Low
Japan,Asia-Pacific,1,Agriculture,81.91237707192917,88.41689797768136,95.61572977094376,91.6878772724579,0.3862,1038.71,0.71,0.44,1,0,30,24699,0.8209988165406074,0.044,80.03815466820589,0.72,73.22334975777918,0.65,57.64,1,8297,Low
USA,Asia-Pacific,2,Chemicals,59.89284028665861,69.93466438975733,57.238957415554935,41.7116531620078,0.9356,198.19,0.63,0.29,0,0,36,30203,0.9180732471181569,0.043,22.765437728340657,1.44,75.72343575507317,0.2,76.75,0,5815,Moderate
Brazil,South America,3,Agriculture,65.64163953934857,65.85443993748913,89.69597896652338,40.7841645152563,0.685,1073.83,0.49,0.33,1,0,7,8817,0.7955454055989247,0.028,76.63575764102877,0.82,89.00891533928683,0.62,60.49,1,3215,Moderate
USA,North America,1,Agriculture,57.41653681965721,45.4690773187278,66.68149384906539,45.480816052660444,0.4521,933.7,0.63,0.33,2,0,40,28462,0.9565856080515035,0.023,70.50812110416861,0.86,76.6515289625258,0.68,60.75,1,4728,Moderate
China,Asia-Pacific,3,Agriculture,79.29856561492674,67.03531178640218,57.985796881908676,57.56548363740586,0.9151,1371.48,0.46,0.25,1,0,16,44848,0.8567169647946297,0.048,42.3684139727295,0.31,78.68508771747034,0.85,85.24,1,5153,Moderate
USA,North America,3,Chemicals,72.69254993853602,56.07082008414894,83.67176110788637,27.65421384325414,0.8801,225.66,0.43,0.17,2,0,16,38108,0.8355383986410173,0.054,68.23104879118,1.4,78.18684776075824,0.62,44.77,1,7634,Low
China,Asia-Pacific,1,Electronics,61.52799000933635,30.221371488173986,38.16418478981994,55.83790058589752,0.8781,966.49,0.96,0.29,2,1,11,12022,0.8292892608649771,0.04,73.53318634736745,1.04,88.84146161499014,0.72,78.1,2,6486,Moderate
India,Asia-Pacific,3,Electronics,76.84445018740682,79.5286905241642,75.74639210564918,90.9288289986269,0.8099,1043.74,0.58,0.36,1,0,13,10430,0.862644512172886,0.036,99.2358675518502,1.4,88.67588826165782,0.84,81.42,1,8692,Moderate
Japan,Asia-Pacific,2,Electronics,65.9829234791401,42.148411606826606,76.762242367124,52.04753171658605,0.0421,1053.26,0.86,0.55,0,0,9,36070,0.88251209960553,0.027,55.72247624258579,0.72,93.59483167583831,0.66,64.2,0,11024,Moderate
China,Asia-Pacific,3,Agriculture,50.029649721089264,44.50212196060643,36.98966937134187,45.07886031119579,0.7839,509.42,0.57,0.48,3,0,38,42126,0.8666800531496568,0.043,49.424210439005435,0.35,61.50519438258238,0.59,64.99,2,5641,Moderate
Indonesia,Asia-Pacific,3,Agriculture,51.26796729476753,96.61748269900428,51.31874489042818,41.200239405508626,0.5995,399.06,0.43,0.37,1,0,12,38115,0.851503097268793,0.02,77.98262652881431,1.07,91.9703721400212,0.86,66.0,0,8769,Moderate
China,Asia-Pacific,2,Agriculture,52.22310727610332,45.45874075090625,68.35376540117659,42.28958351758531,0.9116,1440.7,0.67,0.2,0,0,30,11363,0.9703206572553037,0.019,57.326515359330266,0.2,96.03304520990663,0.5,64.54,1,1255,Moderate
USA,Asia-Pacific,3,Electronics,43.44974875962792,44.10028808211819,55.35893549457722,20.891978369100215,0.942,407.44,0.79,0.29,1,0,11,46054,0.9197982190684488,0.044,63.6771260437818,0.56,88.22474511361848,0.81,68.53,2,4714,Moderate
India,Asia-Pacific,2,Agriculture,73.40893541772778,85.00372446040804,38.47070365842793,51.16960822935353,0.7467,179.42,0.59,0.32,0,0,25,10250,0.8784302359313296,0.033,98.12247271351484,0.84,65.85164904449029,0.84,93.3,1,8278,Low
Malaysia,Asia-Pacific,2,Metals,55.283037994303086,66.89005917646882,68.47386372779056,41.554127567953564,0.6552,178.28,0.7,0.34,1,0,29,43924,0.9359918572837723,0.07,65.9536273493695,1.21,62.471584531279376,0.67,82.81,0,5222,Moderate
Japan,Asia-Pacific,2,Electronics,76.66250886525637,70.48098566211684,50.647845501975446,67.57022979121713,0.758,222.31,0.8,0.5,1,0,12,14827,0.933497243885303,0.024,35.3312759123012,1.29,100.0,0.12,60.49,1,1199,Low
USA,North America,1,Agriculture,76.83674857282789,86.306867039909,93.25134209634147,76.27095227164085,0.3091,970.22,0.86,0.37,3,1,8,36308,0.9524199113980921,0.026,91.12461033987,0.2,100.0,0.17,55.11,0,9262,Moderate
Brazil,South America,2,Food & Beverage,73.05315752173124,64.0562506225083,53.470470210171406,43.40009601661503,0.4989,89.7,0.58,0.15,1,0,37,35056,0.9693884850858764,0.039,89.21999140762883,0.2,72.25694974946595,0.63,69.47,2,3643,Moderate
Japan,South America,2,Agriculture,87.72500000000001,96.11497947448012,95.79053415371553,88.7715163791649,0.4725,993.41,0.52,0.54,3,0,34,16409,0.9383255375967937,0.029,89.2085273241592,0.32,73.22659046404424,0.49,78.31,0,7301,Low
Malaysia,Asia-Pacific,1,Agriculture,80.02499555947242,89.96310324151183,100.0,67.33785238450353,0.1961,156.04,0.87,0.36,2,0,46,25915,0.9507714625293474,0.024,99.89761657067307,0.82,99.95108998358471,0.25,53.63,1,2503,Moderate
Brazil,South America,3,Agriculture,70.41829916548514,62.22575800850398,59.72889793795704,42.522221452910394,0.4731,145.27,0.42,0.78,2,0,28,34266,0.8367712740258045,0.036,91.12592356929414,0.53,64.52906274951432,0.14,87.11,2,9631,Moderate
Indonesia,Asia-Pacific,2,Electronics,68.83938376349636,70.83172396356169,47.4068421039264,48.37617511652464,0.1667,508.45,0.54,0.57,3,0,30,48244,0.8746298537921833,0.045,60.51971185973467,1.39,100.0,0.23,57.08,2,5478,Moderate
Malaysia,Asia-Pacific,3,Electronics,61.00482003640204,32.874118896905486,47.72235023668819,50.89834968122748,0.9316,1009.81,0.66,0.59,1,0,11,45809,0.8957148833960767,0.04,51.139400787400284,0.92,75.84745343369983,0.31,55.19,2,5782,Moderate
Malaysia,Asia-Pacific,3,Agriculture,60.63212442670127,59.55229919041998,48.93550298623551,57.22823672934237,0.7222,1385.51,0.48,0.34,3,0,6,5739,0.9438249179319594,0.032,72.31031333376507,0.89,86.90824034321439,0.75,49.26,2,10986,Moderate
Malaysia,Asia-Pacific,3,Agriculture,56.20368210053838,50.28241538037126,60.47804842713391,52.81759313440085,0.838,451.58,0.73,0.36,2,0,30,18598,0.8368049427373965,0.035,78.46587911134209,1.57,93.77080262068074,0.17,89.17,3,4013,Moderate
Japan,Asia-Pacific,2,Agriculture,80.73246223107454,87.66155878322297,90.27429398833175,49.607681301283975,0.9534,1054.27,0.61,0.46,1,0,30,24069,0.8786000582764814,0.044,64.29571086444271,0.81,79.28274201579735,0.73,57.07,0,6299,Low
China,Asia-Pacific,2,Chemicals,72.48577315232835,88.85697513667543,93.13464902768654,73.38222635840637,0.895,648.69,0.78,0.39,1,1,38,17971,0.9191048528450264,0.047,51.94774967662843,1.54,100.0,0.51,51.97,0,2595,Low
USA,North America,3,Chemicals,59.91204557616476,47.23904792141852,74.87883314076674,51.7784089088763,0.1086,476.21,0.44,0.56,2,0,8,47076,0.94928952166763,0.045,28.430578814175618,1.24,69.67790490417207,0.69,70.86,2,6477,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.0914937481769,30.992763358584696,63.97760126987755,63.268468568254484,0.8856,399.07,0.5,0.49,2,0,38,22902,0.9709851655397095,0.04,86.05613910774736,1.35,94.49428370946265,0.39,47.96,0,6635,Moderate
Brazil,South America,2,Agriculture,46.42817779764657,46.66687830679799,71.47329914397513,44.57129359716863,0.192,986.85,0.36,0.28,2,0,20,33695,0.9027417054400271,0.037,89.3435302035322,0.6,96.91310682612074,0.52,51.15,2,3133,Moderate
Japan,Asia-Pacific,2,Agriculture,80.39485419404089,97.36834701759754,87.55033157251489,95.56174704858928,0.9533,330.55,0.79,0.29,2,0,35,4264,0.9701524344228569,0.025,45.118705362611784,1.12,69.00044773624677,0.52,73.35,1,5511,Low
USA,North America,1,Agriculture,74.04720521942922,59.71148052708851,60.994162893491676,40.15959788462945,0.8646,169.98,0.95,0.54,3,0,46,34261,0.9302355529198508,0.051,98.73756148373091,1.71,71.36802695913921,0.45,87.25,1,8075,Moderate
Japan,Asia-Pacific,3,Metals,55.432373661736534,84.96912688734915,63.14254202709209,48.398461284706336,0.5714,549.04,0.38,0.6,1,0,34,22375,0.8819576340557767,0.033,64.33023885695891,0.92,81.42060001524311,0.76,74.32,2,7199,Moderate
China,Asia-Pacific,1,Metals,51.88635386577247,33.345240012638186,42.36994697079211,41.579275134918305,0.5464,947.6,0.66,0.5,1,0,47,16760,0.9467096702755123,0.021,41.023054237418066,1.02,97.28868665661399,0.38,80.85,2,1242,Moderate
Brazil,South America,3,Agriculture,63.76655490560473,63.49589339589086,67.8755506239765,64.91659835625738,0.1771,394.13,0.53,0.25,1,0,39,26418,0.8953477091743396,0.035,84.36681780028943,0.48,100.0,0.53,69.91,2,4182,Moderate
Japan,Asia-Pacific,2,Agriculture,82.47843513626074,92.1911307003751,93.46950907767678,92.24537739733354,0.8284,1076.82,0.43,0.19,1,0,49,40944,0.8463522826214573,0.041,38.2677892808967,1.35,100.0,0.54,72.04,0,8233,Low
Malaysia,Asia-Pacific,3,Electronics,60.25905683069399,67.50092561886014,36.88018436195043,42.09366691019749,0.9598,1285.74,0.84,0.26,3,0,32,20435,0.9515182378345143,0.034,87.3276722979229,1.74,92.32752389747904,0.22,54.45,2,1114,Moderate
indonesia,Asia-Pacific,2,Electronics,75.6380147364095,87.20387765720086,90.53930096138888,93.344179388797,0.4954,1159.17,0.58,0.39,1,0,27,4490,0.8667182806061611,0.034,60.43134688908667,1.12,92.28403785837557,0.47,79.2,1,2141,Low
USA,North America,3,Agriculture,56.17217126720596,50.97443489087977,54.53229152996029,45.51124312261076,0.9804,134.41,0.82,0.53,3,0,40,47530,0.8897421381321539,0.038,68.06408169499787,0.97,79.58604201071614,0.54,89.78,2,4749,Moderate
Brazil,South America,2,Agriculture,76.9428240115505,61.946566051940046,62.485964935630655,63.057255879903934,0.3252,509.05,0.51,0.41,1,0,29,13692,0.8364949769623238,0.029,70.76900862418394,0.66,100.0,0.6,89.91,0,6427,Low
China,South America,2,Metals,53.45020921536586,46.69777576111685,57.62527741165103,68.09264508476697,0.258,460.6,0.84,0.19,1,1,20,38125,0.9424343405899573,0.05,55.717419895244475,1.59,74.5973473882899,0.86,43.23,0,4202,Low
Brazil,South America,1,Agriculture,64.10278669833909,36.582184218549145,64.3710605598246,47.036200000965835,0.7881,1289.58,0.52,0.44,2,0,26,29787,0.8136179645173859,0.038,23.223299065599264,0.36,93.95768705978237,0.58,80.56,2,7947,Moderate
Malaysia,Asia-Pacific,1,Agriculture,37.70261418491465,41.8051419899119,31.707044455998922,41.894209307289344,0.4851,1060.64,0.58,0.15,3,0,45,45370,0.8132201178581197,0.034,34.71029350525016,0.66,73.93795726085494,0.49,77.53,4,3549,High
Malaysia,Asia-Pacific,2,Agriculture,58.42131161357311,56.43292588358949,43.080988731658366,49.779053802083496,0.8616,292.67,0.66,0.26,1,0,25,45406,0.8492049118514542,0.033,48.33884240607338,1.15,64.30676451191653,0.18,76.97,1,4241,Moderate
Japan,Asia-Pacific,1,Chemicals,63.19818434667208,58.36189472442066,66.5662321528819,43.99984169720253,0.7033,1210.26,0.79,0.22,1,0,29,26867,0.9531515684706618,0.038,66.80994025825656,0.23,59.77694593636442,0.16,61.58,2,1747,Moderate
China,Asia-Pacific,1,Agriculture,61.45308177345644,64.2012707015843,65.34642244582213,50.561448999525695,0.7237,1113.93,0.88,0.65,1,1,25,14858,0.923530649904972,0.046,72.82000612737086,0.92,84.08092648649055,0.58,48.95,2,3788,Moderate
China,Asia-Pacific,1,Agriculture,75.98988493708656,74.83209588152181,93.82066660712307,48.541867266412915,0.9333,438.86,0.9,0.28,3,0,27,34567,0.8150104413200798,0.031,45.561561379578976,0.27,99.00111033779687,0.85,53.01,1,3684,Low
Japan,Asia-Pacific,3,Agriculture,81.48144092158722,47.75417641074201,89.75387057533811,77.23883596081355,0.3356,398.21,0.58,0.35,3,1,27,44859,0.9503956875828222,0.061,66.00216337569127,0.2,82.99693272305699,0.31,76.95,1,5824,Low
India,Asia-Pacific,1,Chemicals,74.71766111647224,72.20085496912164,82.83822314557106,79.0573529000234,0.9461,714.67,0.55,0.36,0,1,23,28084,0.9623919526387443,0.027,61.32138004947542,0.27,67.61965068101993,0.63,57.49,0,9106,Low
Malaysia,Asia-Pacific,2,Metals,44.57132120281871,25.019597232472705,27.052589202587093,89.82417261671598,0.945,1073.63,0.35,0.45,3,0,30,28434,0.9055008954648068,0.039,51.086223248541664,0.74,70.58579907905877,0.16,77.24,1,9353,Low
Brazil,Asia-Pacific,2,Electronics,79.85486387203734,98.23324217217527,86.60758083539729,58.24146597040067,0.7097,573.02,0.92,0.3,3,0,36,12517,0.9642842721045722,0.045,60.05320683700351,1.64,93.27156068677688,0.45,84.25,1,7289,Low
Indonesia,Asia-Pacific,2,Chemicals,55.616812077406976,29.146080870687864,53.24870792989628,50.82868224319547,0.8147,1043.09,0.91,0.0,1,0,18,38455,0.9590728045879423,0.044,76.31682187366425,1.2,60.75630863865794,0.2,53.52,1,9968,Moderate
Indonesia,Asia-Pacific,1,Chemicals,68.96992221999194,79.74981113315427,98.28596289890197,65.43046756926134,0.8027,618.5,0.6,0.31,1,0,9,26657,0.9049368083102414,0.032,85.55090881003092,1.44,60.49866968859767,0.4,46.33,1,10705,Low
Japan,Asia-Pacific,3,Agriculture,83.42992227909707,84.93647766366185,68.81580108712308,47.90169858492847,0.8571,1450.8,0.61,0.34,3,1,26,45735,0.8745012260720127,0.021,82.41343028609342,1.63,61.7861489202717,0.85,55.25,1,5788,Low
Indonesia,Asia-Pacific,2,Electronics,59.99865124936068,61.56978327106999,49.527440210294984,50.2512672943257,0.9597,1047.9,0.43,0.55,0,0,39,44702,0.871517211038161,0.04,66.6679346504826,1.66,89.50412829615858,0.17,75.91,2,3570,Moderate
Malaysia,Asia-Pacific,3,Metals,57.5125499829338,69.48300125376078,76.88307428157778,46.69989398053113,0.241,961.29,0.78,0.13,1,0,27,24848,0.970465627311475,0.043,32.82165359306623,1.29,60.76027071696187,0.31,58.25,0,11118,Low
Malaysia,Asia-Pacific,2,Electronics,63.54406175663896,70.23859227209171,48.83054962994532,36.81297015164251,0.3356,1065.39,0.73,0.24,1,0,9,27222,0.8806078719751098,0.028,28.90259080084507,0.78,91.56716823685723,0.78,63.55,2,11587,Moderate
China,Asia-Pacific,1,Chemicals,46.25176409299623,48.04642727380834,64.43020996444262,55.68965265467422,0.7495,390.87,0.72,0.23,0,0,16,39246,0.9164167510178656,0.028,84.7139424067902,0.67,75.83061810449155,0.59,58.17,2,4527,Moderate
Japan,Asia-Pacific,3,Agriculture,78.10358834199997,84.39178435870299,78.20898404318584,85.15756632466167,0.4149,1320.49,0.65,0.24,3,0,27,20627,0.9628407723559402,0.044,93.38938588642179,0.58,85.22121969176469,0.24,60.49,0,2303,Low
Brazil,South America,2,Electronics,71.26237024215662,86.65873790848096,95.15782523465279,94.50851200017205,0.2424,380.67,0.45,0.37,1,0,38,42236,0.9462568581643231,0.034,56.13368532056278,0.69,82.9914130441413,0.1,78.55,1,6045,Low
China,Asia-Pacific,2,Agriculture,55.573416993172444,55.25091642068603,71.79990292464028,46.91680121219852,0.458,964.72,0.73,0.48,3,1,14,28668,0.8287162960150631,0.064,65.73134115059315,1.28,76.08962232546966,0.42,92.38,0,3269,Moderate
China,Asia-Pacific,3,Agriculture,45.69106089496194,27.77607128875077,32.96924216488782,31.440557283155954,0.9433,213.11,0.63,0.71,0,0,24,13807,0.8728473690700433,0.027,100.0,1.25,64.3339394298727,0.64,75.61,0,5619,High
China,Asia-Pacific,3,Agriculture,72.7383608555931,55.4217825746732,76.45013319251088,70.61177528431706,0.5528,948.42,0.69,0.21,0,1,32,32260,0.9597316036070925,0.043,49.899940882872386,1.29,77.0287532398739,0.51,43.67,1,835,Low
USA,North America,2,Agriculture,57.66081586936137,52.48332647630095,57.601613204971436,33.40827725064727,0.6157,906.68,0.5,0.5,2,0,6,29103,0.9042284176782187,0.046,78.93453138819419,0.21,85.16058232852144,0.11,62.79,1,763,Moderate
Japan,Asia-Pacific,1,Agriculture,74.25125005337816,87.82338471071215,83.2870970739564,84.23765377978681,0.9482,518.82,0.64,0.35,3,0,20,17453,0.8502237573606661,0.031,42.91295004366351,1.34,74.49741852854972,0.12,73.14,1,9721,Low
Brazil,South America,2,Agriculture,53.92996504662484,77.46126850839923,64.23285485020754,44.444553106140646,0.8819,511.93,0.47,0.31,1,1,14,25387,0.9681760837378426,0.031,72.00615916406626,0.2,87.45832173415815,0.68,73.39,1,5606,Low
Japan,Asia-Pacific,2,Agriculture,83.4051882037419,87.23640670003489,93.9381837160134,91.5619810945647,0.2308,1395.16,0.79,0.3,3,0,18,36259,0.8194036047251564,0.026,39.25188814734681,1.3,87.67617860793126,0.87,65.12,1,5749,Low
China,Asia-Pacific,1,Agriculture,70.66380631118297,37.72895686902761,66.13924561428087,59.08162660948001,0.0787,595.82,0.71,0.52,1,1,8,35566,0.9378675415927753,0.019,41.10855469819842,0.91,79.9578724244231,0.55,68.93,1,6005,Low
USA,Asia-Pacific,2,Agriculture,41.21868724998772,42.74709694753079,43.7258019093142,30.486560992652258,0.1611,880.55,0.87,0.37,1,0,41,45151,0.8517753699811013,0.031,67.76902942541845,1.24,100.0,0.73,57.28,0,5430,High
USA,North America,3,Agriculture,69.92214876214517,93.33326692786325,59.26615194170391,58.843383296308005,0.7061,1421.61,0.63,0.45,2,1,13,1937,0.9331226642936188,0.054,80.27256919340255,1.25,72.20291203962252,0.34,60.3,1,11352,Moderate
Japan,Asia-Pacific,1,Agriculture,78.6424660769532,96.22071533090582,75.90056844853186,78.13366023329021,0.5147,747.99,0.61,0.51,2,0,7,40120,0.9445832327451407,0.038,44.6014548212063,0.33,93.39151309184558,0.51,47.93,0,11234,Low
Indonesia,Asia-Pacific,3,Chemicals,55.837236887442465,68.83830353981227,43.07137672942892,88.6951209163688,0.9213,219.71,0.45,0.52,1,1,32,48092,0.9155463739716558,0.049,75.76695305733796,1.2,73.86217311905061,0.71,61.38,2,3314,Moderate
Japan,Asia-Pacific,3,Electronics,87.72500000000001,89.44618559857719,85.0350324061857,95.95471065862299,0.6856,525.48,0.64,0.46,3,0,28,13437,0.8686008119623913,0.035,73.62314600986466,0.73,78.04067223316514,0.35,83.77,1,8010,Low
Malaysia,Asia-Pacific,2,Agriculture,42.800243886284136,45.46769371646425,37.47035156459404,46.24032001514708,0.3804,1274.12,0.38,0.1,0,0,7,9254,0.8461416220961051,0.036,38.12482545830773,0.99,86.95414378050769,0.41,52.56,2,3059,High
China,Asia-Pacific,2,Food & Beverage,57.67256149756691,70.05141809229364,45.85998232531157,50.4522650045173,0.7902,724.79,0.57,0.15,1,0,19,37499,0.9500112685413766,0.036,75.57002988855874,0.22,78.88396918159512,0.42,66.22,0,4782,Moderate
USA,North America,1,Agriculture,68.03238576568683,69.31029182118118,52.3078390613928,55.323516689504956,0.2772,676.76,0.94,0.32,0,1,34,23018,0.9561757542742613,0.021,68.42706673500722,1.38,95.80110162283356,0.14,70.93,2,11450,Moderate
China,Asia-Pacific,1,Chemicals,60.148582996587315,21.759814672125227,41.22717852280341,90.59069531154267,0.1526,848.21,0.97,0.25,1,1,10,35800,0.8785116095885556,0.031,32.88639449131371,0.24,69.30501389838474,0.82,67.56,2,2624,Moderate
Brazil,South America,3,Agriculture,58.9872107177812,59.432576976324754,52.78263601982936,44.779536659638225,0.1832,887.56,0.82,0.29,3,0,19,502,0.9245152367140438,0.036,70.23560269746004,0.28,75.06855238712916,0.48,59.45,0,272,Moderate
Malaysia,Asia-Pacific,3,Electronics,53.805713856342734,49.46557964877182,43.852037687494715,87.09244113485308,0.7057,485.97,0.52,0.7,2,1,30,28398,0.9551977760941247,0.051,76.4181527180057,0.63,85.36946913502871,0.36,86.1,1,2702,Moderate
Malaysia,Asia-Pacific,3,Electronics,76.85102292919132,96.4068113624266,96.6744371632164,85.98039211730108,0.4685,975.45,0.61,0.0,3,0,42,12753,0.853010295208177,0.059,55.474586650360905,1.08,99.7775723656,0.71,83.02,1,4884,Low
China,Asia-Pacific,1,Agriculture,55.58720906200206,44.02226903008392,84.69305593336946,60.77823212353931,0.849,1349.89,0.31,0.27,2,1,30,48853,0.9405930002528959,0.021,79.01578577208019,1.44,72.61210332208947,0.73,64.78,1,373,Moderate
China,Asia-Pacific,3,Agriculture,60.76618654320714,97.79614371941474,85.10282854947037,47.450020118224096,0.4217,399.41,0.62,0.67,1,0,32,10966,0.8701800131766663,0.045,77.37443119070252,1.28,51.37732183565213,0.71,69.36,1,2869,Moderate
China,Asia-Pacific,1,Agriculture,61.91290841126939,26.223003950970053,58.85248004656984,53.07278292167835,0.0861,895.41,0.97,0.43,3,0,32,34783,0.9022919967083626,0.033,38.687332445216036,0.52,78.40922423505027,0.53,80.6,3,5631,Moderate
USA,North America,2,Agriculture,80.55310153444537,64.9152809593642,82.541778227145,77.84581557911733,0.9525,1218.92,0.66,0.31,1,1,7,12465,0.8953912055495458,0.044,60.539476566800225,0.65,76.74523903995204,0.63,62.95,1,6399,Moderate
India,Asia-Pacific,3,Agriculture,69.45113689312072,92.60078697497589,93.54555331142998,70.26696865775259,0.7149,222.91,0.55,0.44,0,1,12,45058,0.8890222283476322,0.065,41.532047791592774,0.84,75.31055837079799,0.16,61.99,0,4265,Low
Malaysia,Asia-Pacific,3,Electronics,69.64108756575042,68.67957386453044,75.571270356328,47.59532487209048,0.9878,1402.82,0.59,0.19,0,0,13,17751,0.8905247455928883,0.032,77.34641354018902,1.33,93.48253545170138,0.8,74.79,1,2698,Low
Japan,Asia-Pacific,2,Agriculture,76.06028931199147,94.06630959294866,100.0,95.62691672441495,0.3085,1319.22,0.66,0.74,1,0,25,13424,0.8710116721743881,0.034,60.08060817850505,1.18,100.0,0.31,70.87,0,9136,Low
Malaysia,Asia-Pacific,3,Electronics,59.357330452945526,60.5077408535673,69.61783669184489,48.04963438459991,0.5687,1163.32,0.55,0.18,3,0,44,26609,0.7812751152440545,0.059,79.82351379555054,1.11,95.40723432819635,0.18,93.97,1,7168,Low
China,Asia-Pacific,3,Electronics,82.64338084806603,80.26101054261477,65.21015271332499,82.60295968531182,0.8134,427.79,0.69,0.31,1,1,8,9890,0.9757320063394767,0.022,60.743241201581974,1.18,54.58978526242267,0.35,73.06,1,5027,Low
japan,Asia-Pacific,2,Food & Beverage,69.78259026804993,74.35330980734574,89.2853040598359,32.66628523600896,0.4469,530.44,0.86,0.11,0,0,35,45479,0.8920505435133379,0.006,67.53022328717562,1.28,81.45466526244405,0.6,76.25,1,8573,Low
japan,South America,2,Agriculture,75.76170718975101,56.0796334163275,75.7001325209962,29.682698084088322,0.6018,1188.65,0.64,0.47,2,0,16,36162,0.9587489784401061,0.043,69.69863916699515,1.34,81.99926817824449,0.32,52.01,1,8542,Moderate
USA,Asia-Pacific,1,Agriculture,56.09001518337967,56.29545948808435,46.9045707966241,54.95034173675563,0.0485,144.66,0.63,0.57,1,0,5,45822,0.8529745737812464,0.047,69.77373585472156,0.93,90.19740480026175,0.36,61.83,2,2751,Moderate
China,North America,2,Chemicals,59.31594926987624,49.0452101379996,32.08852591973273,45.68965953029216,0.2199,311.25,0.64,0.35,2,0,17,48969,0.9123517822620215,0.056,45.68194377052893,1.6,61.02733219691076,0.15,86.92,2,6735,Moderate
