Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
China,Asia-Pacific,2,Agriculture,52.39183415797006,51.46721621500289,50.02262405661376,55.720379486129566,0.9755,575.24,0.8,0.49,1,1,45,12968,0.856340239774025,0.034,51.588620224593555,0.97,81.27508298305763,0.62,77.07,2,11559,Moderate
Malaysia,Asia-Pacific,2,Agriculture,56.85093946766021,47.45747373247037,57.16640037976711,49.554824955415164,0.9637,200.08,0.57,0.59,2,0,47,7262,0.912097296585475,0.038,73.47426292283028,0.85,78.84644490250064,0.69,72.23,1,10678,Moderate
India,Asia-Pacific,2,Agriculture,53.48948405181772,38.92324440785897,52.48270484927484,56.84450738305594,0.8246,1027.6,0.61,0.52,2,0,38,4111,0.9192796665184254,0.014,75.7149923421044,0.4,80.2558904049894,0.61,68.58,0,9946,Moderate
USA,North America,2,Agriculture,46.5793335398793,37.83099213038397,49.29868896773843,46.92398208159732,0.9043,162.81,0.61,0.45,2,0,15,28227,0.9428894496586024,0.026,66.24706008076683,0.73,86.23560880755562,0.71,76.24,1,11429,Moderate
Malaysia,Asia-Pacific,3,Agriculture,67.11207904911562,79.50755382472948,74.8596095931989,82.0121666109052,0.8747,251.48,0.61,0.51,3,1,41,46269,0.8654655394880949,0.031,68.65724880990363,0.81,61.70401927554476,0.73,79.46,1,9403,Low
USA,North America,1,Agriculture,74.31189106433447,74.66008940357699,72.00127217367202,85.23095483183,0.3277,374.97,0.61,0.22,1,1,41,9605,0.9147153415291704,0.031,78.0133486716349,1.23,87.01061155898402,0.78,77.24,1,10976,Low
India,Asia-Pacific,3,Agriculture,52.03714221690758,13.076250000000009,48.02596275268599,59.08261692719027,0.7629,505.5,0.45,0.58,2,0,42,22108,0.845373279219204,0.067,64.28715800503068,1.02,84.46483892727198,0.79,75.13,0,10170,Moderate
Japan,Asia-Pacific,2,Agriculture,62.639580123881736,63.14085110420898,73.35301870643978,80.50374324032177,0.9492,295.54,0.57,0.15,3,1,41,8958,0.848304570784295,0.027,64.57550176887358,0.8,88.11902048141224,0.79,81.93,1,656,Moderate
India,Asia-Pacific,2,Agriculture,51.66396860859713,13.076250000000009,49.22483223806041,42.38364858858012,0.8132,926.88,0.85,0.54,2,0,42,1878,0.9179227268883221,0.037,66.38802890427817,0.4,69.11348232583518,0.62,74.0,0,9399,Moderate
Malaysia,Asia-Pacific,2,Agriculture,51.97779245005622,50.87281481941356,53.3598001114143,41.93511662033519,0.723,133.39,0.61,0.57,2,0,13,6740,0.9155118416909831,0.031,71.60989345958228,0.6,75.2275130003182,0.63,83.42,1,10324,Moderate
Japan,Asia-Pacific,3,Agriculture,59.599859995037065,58.39223084598293,63.587968653953745,49.65470420262934,0.9182,183.92,0.74,0.5,2,0,15,30733,0.862322306492917,0.029,73.40253134647901,0.98,86.88522411617842,0.53,75.38,1,11220,Moderate
Japan,Asia-Pacific,2,Agriculture,64.59889443360257,77.30128080124055,82.32780715389748,69.64187765815971,0.7746,1136.07,0.58,0.29,1,0,11,9737,0.9042716469653191,0.02,41.893653131867694,0.75,74.32762042103728,0.79,77.24,1,9177,Low
Japan,Asia-Pacific,3,Agriculture,58.54360694139638,32.010760325805805,60.628094655698284,53.222237829128154,0.796,890.22,0.82,0.49,2,0,10,502,0.8321662979452097,0.03,77.14427499444534,0.64,78.7291954437127,0.7,71.57,0,10298,Moderate
Japan,Asia-Pacific,3,Agriculture,61.410550575431046,66.35563107638893,61.49675325380095,68.17581267308879,0.7661,321.66,0.82,0.56,2,1,12,8024,0.9046611553649517,0.025,46.30762609744796,1.27,85.96490355411566,0.72,75.27,1,9160,Moderate
Brazil,South America,2,Agriculture,63.219084095302456,54.02516212076055,65.05575231961689,61.41950881473787,0.9027,125.33,0.49,0.61,2,0,43,33685,0.8702789991524513,0.027,65.92782996979592,0.83,67.04341399261882,0.62,74.85,1,51,Moderate
Brazil,South America,2,Agriculture,50.972250551342405,53.0753346758005,57.759756001109714,38.31859452627099,0.5756,1323.95,0.63,0.5,2,0,16,4284,0.9271355458794285,0.027,61.54199895418327,0.56,62.93589275193779,0.58,84.37,1,6660,Moderate
USA,North America,1,Agriculture,80.85853405173437,66.60846205763094,82.51070467849298,89.47324226088168,0.0813,316.14,0.61,0.57,3,1,46,32701,0.8608820241560986,0.039,75.7440314803603,0.94,64.46476786491446,0.81,70.02,0,9809,Low
Malaysia,Asia-Pacific,2,Agriculture,56.20501066211513,57.99790286553455,64.50068121566372,62.2553894094221,0.9576,260.82,0.8,0.47,2,0,9,46888,0.8738594874834302,0.021,76.99873561386363,0.75,80.88435401278657,0.85,80.09,1,9678,Moderate
Brazil,South America,2,Agriculture,54.52992264756371,34.71834558269231,63.06299441646267,52.9962132319,0.7507,191.35,0.56,0.51,2,0,42,31079,0.8869274900873784,0.032,76.74303664515249,1.17,73.5728122770884,0.57,73.86,1,9917,Moderate
Brazil,South America,2,Agriculture,62.45204230796009,59.78145233373387,69.03468784737312,66.00361120077085,0.8513,1417.78,0.63,0.58,2,0,44,4485,0.9418324980338484,0.037,88.4393060009624,0.54,59.06971345150326,0.43,78.85,1,11140,Moderate
Brazil,South America,2,Agriculture,57.361452202861976,55.86401012275748,64.95702405242156,48.85403741273478,0.871,231.65,0.38,0.55,2,0,37,37444,0.9068765118779436,0.027,75.4704543676899,0.79,76.36329585249932,0.74,88.91,1,9385,Moderate
China,Asia-Pacific,2,Agriculture,68.53471466045406,85.93826926658359,79.04702512661778,64.05580807861679,0.77,1324.0,0.61,0.45,2,0,12,10250,0.9377961987420157,0.046,68.02448648889784,0.68,73.87857170342453,0.88,84.05,1,11193,Moderate
USA,North America,2,Agriculture,53.064145873736564,65.48990799118224,60.44109369656636,60.35096341845578,0.0687,327.96,0.52,0.66,1,1,40,7825,0.9081599118066803,0.022,73.8324530601586,1.19,86.68559006922577,0.7,76.9,1,202,Moderate
Malaysia,Asia-Pacific,2,Agriculture,37.365,24.695327373969675,47.247185861808575,41.97372269577474,0.7861,1326.08,0.85,0.4,2,0,13,26851,0.8470269241507763,0.02,66.34003624487924,1.02,75.19563802379881,0.68,69.72,0,10718,Moderate
Indonesia,Asia-Pacific,1,Agriculture,56.00564498704825,51.612078061536295,60.98366105385462,37.973890807193825,0.7192,317.89,0.81,0.61,1,0,23,7261,0.9201816372194894,0.03,67.8077881514316,0.73,75.42017677036127,0.67,81.89,1,9238,Moderate
USA,North America,2,Agriculture,45.160712082154625,31.225208390700644,57.435674558977674,37.768227397140315,0.2263,264.8,0.54,0.55,1,0,43,16186,0.8899222136384581,0.041,76.41119387248338,0.66,72.2963145440778,0.72,80.92,1,8823,Moderate
Malaysia,Asia-Pacific,2,Agriculture,70.6295175454334,75.980567857002,75.33041803231167,78.24990558465748,0.8223,1236.06,0.64,0.52,2,0,38,32962,0.8518993870572977,0.035,68.58291377006343,1.26,87.08299562100633,0.73,81.75,1,10473,Low
China,Asia-Pacific,2,Agriculture,68.94141041129087,58.86063499474371,76.6726798331186,66.93028348103616,0.8442,393.99,0.8,0.53,1,0,49,10080,0.8817703842408973,0.024,64.46997410727822,1.0,86.52578170023918,0.62,83.42,1,10348,Moderate
China,Asia-Pacific,2,Agriculture,65.6488178343877,56.512868199997044,64.50609181716585,67.18956800320437,0.4587,565.71,0.63,0.24,2,1,21,45392,0.877993831729235,0.026,68.04782771672835,1.06,79.74130382906152,0.78,79.07,2,8303,Moderate
Japan,Asia-Pacific,2,Agriculture,50.92152001210839,52.30338775661879,56.60391613981817,48.947637468295945,0.7086,219.9,0.74,0.63,2,0,21,45876,0.8895810748983811,0.041,75.5932368901756,0.87,81.58888086627572,0.8,75.84,1,9936,Moderate
Malaysia,Asia-Pacific,2,Agriculture,55.10851260681217,52.04547490677709,64.05765763656804,56.629462371317416,0.8168,1305.6,0.62,0.53,2,0,38,45765,0.8364848016522126,0.016,65.92847017265059,0.5,76.8357683072897,0.67,75.58,0,10669,Moderate
Malaysia,Asia-Pacific,2,Agriculture,53.53205529641995,43.746631333936406,65.46192551128897,34.91737692813736,0.8266,258.82,0.52,0.61,2,0,20,44391,0.9014667393485476,0.032,66.19179885605271,0.65,86.14360932245292,0.74,76.24,1,9628,Moderate
Japan,Asia-Pacific,3,Agriculture,62.910448248593354,56.83675495105605,70.53609534148826,65.373250931767,0.9459,193.03,0.59,0.51,2,0,44,15968,0.8642037353595388,0.041,70.17248773961263,0.8,89.26156659243885,0.74,88.85,1,11476,Moderate
India,Asia-Pacific,3,Agriculture,72.00358458096777,72.77772553371955,86.40313234133998,84.47522073642958,0.7372,468.99,0.59,0.48,3,0,43,30014,0.9064195823910924,0.038,73.10717475409646,0.97,74.39398768941075,0.76,85.01,1,9602,Low
Malaysia,Asia-Pacific,2,Agriculture,52.69858672137114,26.738502717533866,51.19274231191973,47.0102353684624,0.9227,267.69,0.57,0.61,2,0,44,8971,0.927680943033931,0.031,77.7956711908527,0.54,63.644860438507955,0.76,69.7,1,4379,Moderate
USA,South America,2,Agriculture,63.18127050790525,72.1726772747294,66.81680386766793,76.185262247536,0.4253,1496.61,0.38,0.34,2,0,38,33308,0.8221368644213667,0.03,79.5153007737983,0.88,58.3521738829585,0.7,73.2,1,946,Moderate
Brazil,South America,3,Agriculture,75.1660052068312,78.86472489096033,81.66302813259762,79.9826842297358,0.8881,961.87,0.45,0.65,3,0,43,31702,0.9481890935035571,0.035,68.13270503729574,1.05,60.92275906800773,0.12,76.03,0,10066,Low
China,Asia-Pacific,2,Agriculture,74.99581821147675,78.93669437538847,79.22308994161281,78.36555288999365,0.6807,394.37,0.58,0.35,0,0,8,9996,0.9138277519087761,0.019,68.38499848603932,0.57,76.30083174661735,0.83,84.52,1,9420,Low
USA,North America,2,Agriculture,50.446981965814835,53.500044239099786,65.79266862909179,49.91763910854444,0.7078,1138.07,0.51,0.46,2,0,36,46537,0.8979433848300391,0.041,80.5293328992609,0.97,71.82648285257659,0.68,81.15,1,9427,Moderate
India,Asia-Pacific,2,Agriculture,69.14548076187454,58.695876116384795,75.27928639424218,59.165128724164006,0.7861,185.3,0.83,0.55,2,0,24,45644,0.8749567135510979,0.022,68.44671014109747,0.83,75.80505173308599,0.68,81.68,1,11281,Moderate
USA,Asia-Pacific,2,Agriculture,48.1331799248891,48.16128853272925,50.25005438569517,47.17336965182414,0.0784,485.24,0.47,0.65,1,0,43,29341,0.9382928452796431,0.028,82.9299559116157,0.92,61.812238437610745,0.69,73.88,1,9475,Moderate
Japan,Asia-Pacific,2,Agriculture,61.56223533439445,57.83657003318674,68.0028252830538,51.55089916311278,0.8238,169.94,0.6,0.49,2,0,6,46544,0.880047093907163,0.018,71.75743475458636,0.67,82.86022206413753,0.53,76.38,1,11570,Moderate
India,Asia-Pacific,2,Agriculture,66.69967154365277,59.0206249965095,82.06426962915928,67.52336163620038,0.8157,1272.48,0.65,0.22,2,0,11,14585,0.9079112680243971,0.032,71.62713453141143,0.63,79.47077458607059,0.7,75.99,1,10659,Moderate
China,Asia-Pacific,2,Agriculture,67.24331458790516,57.087867266971855,80.14506224620125,64.77644834392028,0.1179,97.07,0.46,0.66,3,1,43,44525,0.9327158542244528,0.029,70.0777289146096,0.89,80.68898298035847,0.82,76.05,1,10544,Moderate
USA,North America,1,Agriculture,69.74591241578756,55.37121734043038,81.55235444992684,67.85906450878039,0.7406,379.31,0.58,0.52,1,1,46,8418,0.928968575064668,0.031,80.91512672302198,0.65,83.20161540437427,0.72,77.75,1,10609,Moderate
China,Asia-Pacific,3,Agriculture,73.2244243650819,83.76303376494214,98.53174229435677,81.76020224734492,0.8041,290.15,0.61,0.57,1,0,41,10257,0.8932923062838388,0.021,41.26145068428059,0.7,75.26367180153304,0.71,74.51,1,9555,Low
Japan,Asia-Pacific,2,Agriculture,46.284672122695284,27.59678895111606,53.34871094436952,56.42754538261931,0.8276,354.61,0.76,0.66,3,0,44,14561,0.9336976700170605,0.044,89.02082773012862,0.71,86.7416694932821,0.75,74.02,0,10742,Moderate
Malaysia,Asia-Pacific,2,Agriculture,63.58463151891769,56.02410141171194,73.05038085081776,62.8866511792354,0.9175,1156.96,0.56,0.64,2,0,47,4583,0.977501325815309,0.022,73.54888723359129,0.45,54.93944746351049,0.72,88.61,1,6774,Moderate
Malaysia,Asia-Pacific,2,Agriculture,64.15358104896008,62.355831846743406,63.71838877366455,68.28815664447706,0.6857,1240.66,0.6,0.5,2,0,12,45429,0.8368662485517554,0.033,67.47436825668889,0.72,75.36246027511639,0.8,89.11,1,11485,Moderate
China,Asia-Pacific,1,Agriculture,75.79951689298923,61.206466931475425,80.2047038485333,75.04875009042597,0.8959,401.95,0.6,0.6,1,1,43,12228,0.9007407051528039,0.044,66.7908780573402,0.95,79.71017952724466,0.77,79.35,1,8108,Low
USA,North America,2,Agriculture,53.824661442292005,64.57856775207257,63.313322474536506,56.59630446859205,0.2325,799.74,0.53,0.64,3,0,38,27250,0.9168991432868829,0.033,82.26770511718561,0.71,72.5864598600183,0.67,72.03,1,1016,Moderate
China,Asia-Pacific,2,Agriculture,71.7781726838702,62.06181551675581,66.28286266352721,79.74710521336559,0.1917,271.1,0.58,0.45,3,0,38,44493,0.8701963775105187,0.032,67.2216067549481,1.26,76.04997277927004,0.74,80.08,1,1061,Low
Brazil,Asia-Pacific,2,Agriculture,56.20727767708468,46.07754109920269,63.790086157514615,59.72811501424519,0.9044,291.42,0.7,0.47,2,0,41,26573,0.8740455985896499,0.024,74.12129429148976,1.06,55.89896565363161,0.67,80.51,1,10325,Moderate
USA,Asia-Pacific,1,Agriculture,76.03891658441921,96.16322294671568,84.94998882295667,73.6847081995675,0.6589,420.27,0.41,0.54,1,0,16,5197,0.9439920810018676,0.034,78.69657243098874,0.86,76.09681371942794,0.82,69.16,1,10143,Low
Malaysia,Asia-Pacific,2,Agriculture,60.77108636929862,56.368181084934086,63.07267237526267,65.98185424096955,0.8779,156.59,0.59,0.58,2,0,5,36789,0.8785595692855274,0.032,69.74654152212857,0.7,71.95900283549055,0.61,74.93,1,794,Moderate
Brazil,South America,2,Agriculture,60.84836935336126,59.27627206715129,68.44707690541546,53.88118112726441,0.9605,1376.8,0.68,0.6,2,0,44,3308,0.8528929499238208,0.044,65.37978394636615,0.63,60.7527435339578,0.6,85.05,1,11393,Moderate
Malaysia,Asia-Pacific,3,Agriculture,55.98370035520612,29.168773836949796,37.83921998324474,32.96969448183801,0.7885,268.53,0.5,0.5,2,0,42,33520,0.9154022336832702,0.036,66.3035044017106,0.95,62.8393070401596,0.73,75.78,0,10644,High
Japan,Asia-Pacific,3,Agriculture,65.11428446510442,71.15228486827439,65.32756284970323,68.00803038075553,0.8516,348.79,0.4,0.48,0,1,43,6210,0.8587693725991296,0.027,67.72212043830369,0.76,71.27317940229416,0.67,78.1,1,8994,Low
Malaysia,Asia-Pacific,2,Agriculture,59.936656864570196,63.85957202845364,67.25598170298947,63.16047119848767,0.9881,126.36,0.59,0.52,2,1,48,29824,0.8475279773944714,0.022,70.1880515416347,0.74,86.90990951957721,0.79,81.2,2,11999,Moderate
Malaysia,Asia-Pacific,2,Agriculture,61.97810882600737,58.43066761571303,69.67399887756176,53.22162347086004,0.8636,1418.55,0.6,0.59,2,0,38,49622,0.8521545488073945,0.025,67.78654033934842,0.72,74.43746768663381,0.67,79.62,2,11196,Moderate
China,Asia-Pacific,2,Agriculture,68.74345895326917,58.560297030094866,59.631908913522146,85.67611980553247,0.7718,605.16,0.6,0.11,1,1,40,48831,0.88295830816265,0.017,73.47074939358062,1.47,84.85274647754547,0.66,79.71,2,10126,Moderate
China,Asia-Pacific,1,Agriculture,46.50971414527461,46.26909091820026,57.462590961415664,60.93908001498478,0.7429,397.36,0.6,0.41,2,1,44,10266,0.8854617131769307,0.027,66.9435480731389,0.82,83.98535118197033,0.81,75.91,1,8429,Moderate
USA,Asia-Pacific,3,Agriculture,87.72500000000001,80.29464679795043,75.56195068636471,89.2516407703234,0.0687,307.79,0.59,0.47,3,0,39,29367,0.9596893467773706,0.033,77.63370464986646,0.85,69.79774382332424,0.63,67.86,1,9465,Low
Japan,Asia-Pacific,2,Agriculture,60.747933551047176,58.908838571329,60.34702200319638,47.34562817691822,0.9937,960.32,0.6,0.47,3,0,8,46073,0.9254125922926391,0.037,70.83851182004416,0.64,90.1496392222595,0.73,82.39,1,10841,Moderate
Malaysia,Asia-Pacific,2,Agriculture,62.19544265185239,53.322749455835805,66.54699301879124,53.73683242742328,0.725,1147.6,0.58,0.57,2,0,6,46886,0.9338637540670389,0.034,68.3603169932263,0.73,75.10425104098455,0.72,80.42,1,51,Moderate
China,Asia-Pacific,3,Agriculture,51.76838308827017,13.076250000000009,51.627590707698985,37.80865198478844,0.7901,396.33,0.46,0.56,1,0,45,22807,0.92095269037958,0.043,85.9643600051122,0.85,75.30947261044315,0.76,73.49,1,8849,Moderate
Japan,Asia-Pacific,2,Agriculture,63.21552476030109,54.122134047438905,53.93333651359078,68.08988764721563,0.8839,183.06,0.58,0.18,1,1,43,7427,0.9190312907427314,0.03,53.933304524863956,1.26,86.69293664605019,0.7,81.19,2,381,Moderate
China,Asia-Pacific,1,Agriculture,70.90994937994766,83.7715958474691,80.67006219881713,88.09506549408196,0.7792,353.3,0.62,0.4,3,1,43,9793,0.8832198745570344,0.036,71.1283928655648,1.0,85.98949968193841,0.77,80.23,1,10533,Low
