Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Brazil,Asia-Pacific,2,Agriculture,60.57898085698252,60.7774211273957,63.492330930032445,73.67219174534593,0.904,50.19,0.53,0.5,2,0,39,26666,0.8747855807390271,0.041,79.9423019313553,0.63,76.2323785019742,0.74,76.11,1,1020,Moderate
China,Asia-Pacific,1,Agriculture,74.031069100322,55.675121879907636,88.13612646531193,87.80554264560699,0.7548,273.06,0.63,0.47,3,0,43,8230,0.86994818971762,0.028,67.00750326361393,0.98,86.13259822242208,0.63,72.15,1,8614,Low
USA,North America,1,Agriculture,59.4706613183297,61.28186461938003,67.53315246027788,53.84653366954765,0.7474,236.55,0.56,0.4,2,1,47,14296,0.8950149209875815,0.042,72.49763767455077,1.14,78.01002582755802,0.58,79.45,2,9361,Moderate
Japan,Asia-Pacific,3,Agriculture,71.10416064677035,65.18096346936233,76.88623772558083,85.31453308000681,0.7726,1074.41,0.76,0.49,2,0,8,47038,0.8395096352406787,0.04,64.0876209749854,1.34,80.14467551090497,0.7,77.12,1,10103,Low
Malaysia,Asia-Pacific,2,Agriculture,66.6792177811379,61.481394549748394,72.62069862516337,63.89363600480182,0.8103,1199.33,0.66,0.64,2,0,36,49982,0.8438288849253315,0.038,68.88745845913822,0.72,81.59410077758965,0.78,69.51,1,8563,Moderate
China,Asia-Pacific,2,Agriculture,62.03138414321493,59.85857580530518,65.87900905356976,55.78009397855989,0.9045,56.14,0.56,0.46,2,0,14,6850,0.8463870576987289,0.021,70.8917564541647,0.72,78.3786875448125,0.76,83.9,2,10654,Moderate
USA,Asia-Pacific,2,Agriculture,58.72222295611886,61.49761925388249,64.32532683594951,67.20930169703288,0.7701,1249.02,0.62,0.44,2,0,44,7363,0.9027151166997096,0.012,84.94922453214991,0.46,79.10964729374649,0.78,77.89,1,11235,Moderate
USA,North America,1,Agriculture,67.26615364789329,81.61062952761178,79.04473242694368,68.44435755311326,0.0511,152.39,0.61,0.52,2,1,48,12154,0.9485573969174046,0.028,70.24728531900955,0.94,84.41744939561453,0.71,69.54,2,691,Moderate
China,Asia-Pacific,2,Agriculture,43.223449226248285,43.715501106200634,42.6580369545962,45.83288090097379,0.4479,403.72,0.78,0.52,1,1,36,14897,0.8966314944481829,0.048,81.46834786374585,1.04,74.00451683622089,0.64,70.85,1,10461,Moderate
Indonesia,Asia-Pacific,2,Agriculture,50.556766782054595,31.331595757826044,44.69126425029248,43.81385843845941,0.8249,362.85,0.77,0.6,2,0,43,15208,0.9117462396634335,0.034,70.81108345101846,0.78,69.31516179857586,0.78,76.26,1,9725,Moderate
Malaysia,Asia-Pacific,2,Agriculture,71.45906276272058,52.380449048055354,71.8577376252434,66.42011017070158,0.982,161.3,0.63,0.5,2,1,43,6439,0.8492789082352702,0.036,74.75256658514249,0.77,58.412028584499495,0.79,75.76,1,9382,Low
Brazil,South America,2,Agriculture,56.4331071377418,67.76004734920022,64.27801851395344,45.24863076884324,0.7892,50.19,0.48,0.67,2,0,39,38624,0.957776190637278,0.036,70.2833989757771,0.71,70.9993520843346,0.56,71.3,1,1340,Moderate
Malaysia,Asia-Pacific,3,Agriculture,70.21072854993317,72.77553475969644,87.20591605373792,85.00094732746567,0.869,1193.07,0.58,0.46,3,0,42,1152,0.8676200744915519,0.028,67.31078134508795,0.77,54.8195239014295,0.84,78.6,0,9536,Low
Brazil,Asia-Pacific,2,Agriculture,60.685667112237965,64.09757656003823,62.22263386833061,65.88786968808041,0.9654,90.65,0.49,0.57,2,0,39,8120,0.8652908455708136,0.046,73.6598293584574,0.79,78.02124586786236,0.56,76.71,0,11556,Moderate
China,Asia-Pacific,2,Agriculture,53.586517424924864,30.976660673341996,58.91885008604446,36.01710648928213,0.7367,595.34,0.5,0.59,1,0,42,5005,0.9189951690432965,0.019,84.37259764952698,0.34,76.77053050746272,0.8,72.41,1,9773,Moderate
Malaysia,Asia-Pacific,3,Agriculture,58.96435970208614,20.594490285190325,53.88445705610324,51.45710187419202,0.6973,1426.7,0.47,0.6,2,0,41,28886,0.8817587286087917,0.027,66.13474584344387,0.81,61.52306595198142,0.77,73.71,0,6881,Moderate
USA,North America,1,Agriculture,70.20479010839033,80.97458652882901,73.4410933401695,85.96615054121538,0.1874,489.99,0.55,0.52,1,1,47,49216,0.9502768004462512,0.031,84.16615176906703,1.38,77.08523091665478,0.78,69.33,1,7851,Low
USA,North America,2,Agriculture,53.854192796852594,65.80665623414619,66.03224019133594,43.46083655339097,0.848,205.47,0.54,0.55,1,0,45,38698,0.8715188760637504,0.025,68.07929451305775,0.94,75.11594342444144,0.82,76.89,1,9746,Moderate
Brazil,South America,2,Agriculture,50.68015114422903,26.88571078376132,66.58062228990349,47.320425303004576,0.9113,203.43,0.59,0.56,2,0,37,20229,0.8819238515058715,0.025,68.70161293905628,0.55,55.04219933661304,0.67,81.95,1,11322,Moderate
Indonesia,Asia-Pacific,2,Agriculture,50.02212204787957,57.05874476723422,53.90556524382977,41.20578341125508,0.7751,83.05,0.81,0.69,2,0,42,44018,0.8830394695246728,0.027,64.89156910790776,0.77,76.41208241459027,0.85,78.57,1,8444,Moderate
China,Asia-Pacific,1,Agriculture,68.8347433912111,73.49113994959556,75.21102953576866,79.06737854995495,0.842,408.14,0.61,0.21,1,1,6,11716,0.9314017000170158,0.031,72.62670557928196,0.68,74.15715690624043,0.64,77.76,1,8809,Low
Japan,Asia-Pacific,2,Agriculture,51.541762382534294,61.85555422555948,55.66168895771353,53.4165085752908,0.9126,355.5,0.43,0.65,1,1,41,10065,0.8963071570435315,0.032,79.86911431951663,0.96,88.22025712605232,0.78,75.8,2,8989,Moderate
USA,Asia-Pacific,2,Agriculture,68.32135326426405,74.28791377264886,68.7554480928454,80.77293111339436,0.9101,366.54,0.52,0.51,3,0,40,26931,0.8668564612961477,0.038,66.53625989703103,0.76,67.73126310925679,0.74,79.51,1,634,Low
Brazil,South America,2,Agriculture,69.14423616220677,55.650145194764264,63.44244918547502,75.57126900314928,0.9135,210.02,0.64,0.51,2,0,9,31900,0.8630176000359819,0.011,66.23021855128867,1.21,76.8246125672942,0.51,82.24,1,11164,Moderate
Brazil,South America,2,Agriculture,67.80151469762718,73.36738989502155,82.13436554530614,77.93075326317961,0.1395,1437.71,0.43,0.56,3,0,16,28273,0.8427181850079158,0.028,75.80132751309408,1.4,54.468642326828146,0.71,74.57,0,10051,Low
USA,North America,2,Agriculture,72.13005703474558,77.21643929419942,66.25222476288856,82.4364856293062,0.8874,386.63,0.46,0.29,1,1,43,46468,0.9026024256236896,0.025,78.6804559799759,1.37,85.41766526628334,0.68,74.13,2,10625,Low
Malaysia,Asia-Pacific,3,Agriculture,79.41645189255843,74.76094948615471,81.35326962561211,83.89979318798254,0.8161,353.58,0.52,0.57,3,0,36,6341,0.8500774930282068,0.042,68.23401517405551,0.84,54.55825854220841,0.62,73.19,0,10119,Low
USA,South America,2,Agriculture,59.83132263493399,58.057381002540126,64.80353140601093,42.59853085744468,0.7068,122.93,0.45,0.58,2,0,38,30095,0.9023674425999066,0.023,79.03868436952382,0.72,60.60933149109057,0.67,87.77,1,51,Moderate
USA,South America,2,Agriculture,49.43141969532921,39.603573864123994,50.91017235963022,38.18989296664943,0.8463,138.49,0.52,0.59,1,0,42,41265,0.9518616072913818,0.038,79.77234795029831,1.01,64.08959182507664,0.7,78.16,1,9988,Moderate
China,Asia-Pacific,2,Agriculture,57.757565202019535,58.807747294603935,66.82494853490512,37.112828682744336,0.8731,191.4,0.53,0.49,1,0,23,11452,0.896681112820883,0.035,70.33516056312278,0.77,75.22258659680985,0.75,76.62,2,7930,Moderate
USA,Asia-Pacific,1,Agriculture,70.64331942083504,56.65505795542127,84.5972218491593,67.18697187009765,0.946,676.04,0.51,0.44,1,1,47,12033,0.8974298410295426,0.031,76.38924354307213,1.01,81.22346259521233,0.69,83.23,1,9399,Low
Japan,Asia-Pacific,2,Agriculture,52.13297665876001,44.50844294657345,59.865516627832235,55.14845141140971,0.9453,418.21,0.55,0.64,3,1,39,502,0.932900940361507,0.019,78.48974882121304,0.73,73.23985661093681,0.76,73.8,1,10947,Moderate
Brazil,South America,1,Agriculture,75.8965881361814,80.6643388179948,81.4250724236597,75.4023749826677,0.7896,1079.81,0.53,0.58,2,0,42,18807,0.8549655320246355,0.043,96.22927259174692,0.82,71.77958485796186,0.22,70.67,0,8859,Low
Japan,Asia-Pacific,3,Agriculture,67.58935329004903,80.6132814512848,73.08894161778608,74.16170938322279,0.7827,1411.76,0.59,0.55,2,0,37,46360,0.8581640924823498,0.028,61.70332633987135,1.18,84.98549525025399,0.63,82.48,1,8341,Low
Malaysia,Asia-Pacific,3,Agriculture,70.06007919287937,69.67936690461596,63.7746828864866,60.79651411580943,0.9163,123.16,0.48,0.54,2,0,7,38570,0.8430114588658637,0.059,76.3894578712728,0.79,79.54362486753297,0.56,84.59,1,11092,Low
China,Asia-Pacific,2,Agriculture,66.78450471366385,56.60946419896786,80.20020961765009,73.64541281044066,0.7366,336.38,0.59,0.56,1,0,38,13999,0.9002033728463321,0.009,79.1842851459639,0.54,75.41535095180438,0.69,67.76,1,852,Moderate
Brazil,South America,2,Agriculture,40.32011361245054,13.076250000000009,58.02739429472135,41.349847343198334,0.2898,1071.68,0.45,0.39,2,0,39,31004,0.8584831516001352,0.031,82.32068523270817,1.04,61.87622857814131,0.1,78.0,0,9831,Moderate
Brazil,South America,2,Agriculture,65.52000461471245,65.23225709249238,68.13526078325769,68.00940374372445,0.9283,126.29,0.58,0.48,2,0,41,29206,0.8724908218380518,0.033,65.69465190402299,0.63,62.11655016206169,0.64,85.7,1,1011,Low
China,Asia-Pacific,3,Agriculture,72.87848170548914,87.9224242972467,74.95885104826957,88.4812490871482,0.085,132.16,0.59,0.49,3,1,41,48846,0.8154017835113431,0.035,76.72414081575477,1.04,68.8347935601509,0.78,73.21,1,8226,Low
USA,North America,2,Agriculture,66.71523560832735,64.72509148443194,65.3884626499539,53.53486569333556,0.8421,468.52,0.61,0.46,1,1,38,10620,0.9031429268583046,0.033,75.42945400799161,0.99,82.56506137847867,0.75,72.01,2,9501,Moderate
Japan,Asia-Pacific,2,Agriculture,60.507625277464925,50.79765191052671,63.25764699528373,59.56919342489529,0.9471,429.11,0.67,0.4,1,0,24,16827,0.8804198355731301,0.037,68.61138847632148,0.99,90.35546719741765,0.75,83.81,2,8673,Moderate
India,Asia-Pacific,3,Agriculture,58.25213304279267,21.497456050654932,43.39141089402127,46.61880137799596,0.7903,1398.08,0.74,0.49,2,0,48,24232,0.945786711072149,0.043,66.87828583931758,0.95,55.21680345093666,0.8,72.23,0,7597,Moderate
Malaysia,Asia-Pacific,2,Agriculture,69.06360439915068,57.24651702611202,79.9967758540961,86.07911074219238,0.8623,1237.23,0.66,0.64,2,0,36,5679,0.8461632431680881,0.03,72.15219824471134,0.66,76.86828319561153,0.72,73.07,1,10110,Low
China,Asia-Pacific,1,Agriculture,74.11205098515312,83.73218531800134,69.2114154396326,72.08025911712919,0.2656,352.56,0.6,0.41,1,1,44,10301,0.9069866130851765,0.026,75.57995678610268,0.64,93.7723527180088,0.78,77.9,1,2262,Low
Malaysia,Asia-Pacific,2,Agriculture,55.72116713893418,44.287027028727536,53.85853044337062,48.787090654475875,0.8835,1432.59,0.81,0.48,2,0,16,1599,0.8554686300119343,0.018,67.17368910798614,0.66,60.7650555825126,0.6,82.41,0,11061,Moderate
China,Asia-Pacific,2,Agriculture,62.34276199290452,57.07447389247108,63.0437131610646,62.669079699040246,0.8865,1129.24,0.53,0.41,1,1,6,17931,0.8819171216212053,0.036,82.83555701530146,0.86,76.1945500820569,0.69,80.31,2,9388,Moderate
China,Asia-Pacific,2,Agriculture,60.468653891993135,61.714630824869516,49.23240027561629,79.2437991466406,0.4229,455.41,0.6,0.16,1,1,11,15679,0.87737151017288,0.034,81.67559034642079,1.29,79.26080357324396,0.78,76.79,2,753,Moderate
USA,North America,2,Agriculture,71.62384785243732,77.13486973388994,83.28505540737167,85.6816020640743,0.0351,448.01,0.52,0.27,3,0,42,39079,0.937751013187003,0.033,78.56432822689337,1.16,70.83679931251586,0.84,69.84,1,11988,Low
Malaysia,Asia-Pacific,3,Agriculture,76.77698628824704,93.36611888491281,74.98046172426254,88.17566894687018,0.2536,163.78,0.45,0.6,3,1,45,24919,0.9155298033037425,0.012,54.53191134307,0.9,61.17001306387159,0.79,72.05,0,10105,Low
Brazil,South America,2,Agriculture,54.590378875380864,41.59902098213205,54.35287461833387,52.42114667146889,0.9087,189.61,0.57,0.56,2,0,42,30836,0.9428734584990845,0.039,81.0344468058083,0.53,54.919605977003485,0.67,76.03,1,900,Moderate
China,Asia-Pacific,2,Agriculture,61.58224685777514,55.83231316898832,64.2974471385829,77.2496291510585,0.8029,322.11,0.58,0.44,3,0,7,46784,0.8481778209853736,0.037,66.19549767905134,1.29,76.9898106619383,0.79,82.86,1,8558,Moderate
Malaysia,Asia-Pacific,2,Agriculture,64.35423546171342,48.22238895697756,62.56186697540521,67.85539974732649,0.9348,236.67,0.57,0.52,2,0,38,45056,0.8481156738888718,0.032,72.55100259571302,1.22,80.06921993285098,0.71,83.36,1,9517,Moderate
Brazil,South America,2,Agriculture,63.17891924247467,78.91638496631435,65.69626570934534,68.89650133913779,0.1886,255.61,0.43,0.5,2,0,41,34889,0.8507509103140859,0.03,70.69787412022951,0.83,54.69370752168201,0.65,89.84,1,1379,Moderate
USA,Asia-Pacific,1,Agriculture,65.1677870826409,58.752955028580935,64.33769835745872,77.56699091798356,0.9228,403.86,0.61,0.14,1,1,12,7812,0.8484378187367949,0.031,75.6554364655197,0.98,79.09812062830804,0.77,67.27,2,1390,Moderate
USA,North America,1,Agriculture,56.840726364904,53.38528012018834,54.03195156782958,42.84241079551548,0.585,1338.25,0.62,0.34,2,0,13,27211,0.827125220744048,0.035,67.8565675922599,0.86,80.15472827052143,0.76,85.82,1,9941,Moderate
Japan,Asia-Pacific,2,Agriculture,54.73710914400241,46.034071841219095,56.710838366154235,50.061804456726186,0.8523,166.3,0.76,0.5,2,0,17,30956,0.8832375322535301,0.025,70.87840696365785,0.78,59.138277993849634,0.78,83.53,1,11061,Moderate
Brazil,South America,2,Agriculture,64.10553092915941,53.25113001051267,65.40982436899941,70.09946055892352,0.9536,283.17,0.56,0.52,2,0,39,32933,0.9246932302651966,0.031,70.0037718065022,0.51,65.04474041177066,0.7,82.6,1,9517,Moderate
Japan,Asia-Pacific,3,Agriculture,69.87345718910301,61.21285695836701,78.51983057508146,66.73373484689132,0.9388,1212.77,0.46,0.57,3,0,39,9515,0.8451474605100464,0.029,69.4890734347376,1.22,59.52351780796933,0.53,80.11,0,8610,Low
India,Asia-Pacific,2,Agriculture,64.1539318443806,75.26347936254729,80.19534186157736,81.12029466170068,0.7215,151.18,0.58,0.58,2,0,9,43562,0.8841907074260125,0.035,69.89901302024127,0.88,83.49348549513611,0.81,82.53,1,979,Low
Japan,Asia-Pacific,2,Agriculture,61.02196370281081,42.97639036898077,70.55111656157402,78.28655408851523,0.7132,1231.09,0.64,0.25,2,0,6,27481,0.8648232218552723,0.031,70.75857579673902,0.63,71.80147028298,0.68,78.45,2,11089,Moderate
India,Asia-Pacific,3,Agriculture,49.03517240762699,26.640952979017882,57.82573531223442,46.513135409649074,0.4781,328.72,0.57,0.59,3,1,34,46562,0.8964790324373008,0.022,80.16393398384339,1.0,78.51553830114567,0.68,73.1,0,9293,Moderate
India,Asia-Pacific,3,Agriculture,77.39762585598224,90.55506187005854,88.7946008489635,87.16789299324927,0.1669,458.23,0.62,0.47,1,1,47,11230,0.9230521186608917,0.033,51.75121839335703,0.79,83.15161941991119,0.78,76.47,0,9712,Low
Malaysia,Asia-Pacific,3,Agriculture,75.06423056761587,100.0,75.41171078024333,72.61596501275676,0.7999,350.57,0.51,0.61,1,1,9,9819,0.8815419585126936,0.036,40.11055761012395,0.86,84.86931109466144,0.77,68.01,0,9107,Low
Japan,Asia-Pacific,3,Agriculture,61.44226092472978,59.82636790289914,69.44627857936189,59.75719279488045,0.7494,1241.71,0.78,0.52,2,0,7,1156,0.8266996413026884,0.03,69.80932335439543,0.72,53.555948028840646,0.69,81.13,0,11377,Moderate
Brazil,South America,2,Agriculture,66.21491338172525,70.24213312062722,68.29646429742256,81.13196202770968,0.8388,1419.61,0.62,0.59,2,0,41,3007,0.8302241629453705,0.027,75.99443356358378,0.7,56.46496964012844,0.2,72.77,0,9348,Low
Malaysia,Asia-Pacific,3,Agriculture,49.23529315055411,38.91549795962727,55.67002780246346,49.69853903600574,0.821,1498.75,0.76,0.51,2,0,40,30188,0.8621193982564274,0.026,62.032177844565275,0.8,84.37538183757842,0.63,70.24,0,11441,Moderate
China,Asia-Pacific,2,Agriculture,59.90259388410892,64.78198486776365,62.5824758582888,62.32342351746035,0.9597,1119.19,0.62,0.42,2,0,14,2881,0.8997346188300465,0.028,71.39626000389615,0.51,74.86436909234051,0.87,87.76,2,11916,Moderate
USA,Asia-Pacific,1,Agriculture,46.43227144188357,49.44780932372357,53.597154177757226,54.541552385073025,0.4754,619.64,0.59,0.15,1,1,44,10591,0.9229555027181088,0.027,54.41903566537248,0.91,77.28229441926929,0.8,64.54,1,9723,Moderate
USA,North America,1,Agriculture,63.04500616894718,62.80465939947626,68.08140583235604,64.31323468357554,0.0458,258.52,0.61,0.47,2,0,47,33552,0.8344058361356262,0.031,46.96108406167128,1.28,88.4157664142819,0.85,81.1,2,9732,Moderate
USA,Asia-Pacific,2,Agriculture,53.97679387502966,61.6801963165039,66.42518109784339,42.347759388182745,0.8973,90.55,0.61,0.49,2,0,12,6713,0.9339071602680884,0.037,69.76950061419822,0.72,72.02768077267108,0.65,72.34,2,11811,Moderate
China,Asia-Pacific,2,Agriculture,63.92131613497358,62.49379194106321,71.29336394454667,71.59740982454213,0.8656,298.02,0.47,0.62,1,1,39,42606,0.8973192445785664,0.039,74.29851168840689,0.88,86.36754287725451,0.72,75.29,1,8860,Moderate
Malaysia,Asia-Pacific,2,Agriculture,65.27274591684714,45.09252827694843,66.7598689850414,60.95914812689681,0.0807,1050.06,0.61,0.67,2,0,42,43356,0.817630638550101,0.026,85.6127090833044,0.9,80.53040715340617,0.64,68.63,1,8392,Moderate
USA,Asia-Pacific,2,Agriculture,57.426952904657,59.3630001991024,51.260044435627655,58.231249665994845,0.8987,1474.55,0.62,0.49,2,0,9,25079,0.9543040303021264,0.023,64.51111217480408,0.37,54.453044493984656,0.69,71.83,1,11180,Moderate
Japan,Asia-Pacific,3,Agriculture,69.05847069909676,63.36450479816322,64.72936791455982,79.57405953058695,0.9999,902.58,0.8,0.47,0,0,40,49189,0.8321954051588591,0.029,67.67489041846841,0.99,53.059753951437,0.75,74.13,1,9655,Low
USA,Asia-Pacific,3,Agriculture,72.88934460577265,54.71676619149183,84.66510508482025,64.24175299541082,0.0769,322.36,0.57,0.49,3,0,38,48110,0.849855738487703,0.027,80.04063573470683,1.32,78.1117194753986,0.78,80.53,1,10305,Low
USA,North America,2,Agriculture,53.88696100288209,54.79065849789868,54.551996643311256,45.56328476573704,0.9063,185.07,0.89,0.31,2,0,11,12772,0.9197588650382852,0.025,82.61727140849918,0.68,56.52222662582603,0.58,72.16,1,10195,Moderate
Malaysia,Asia-Pacific,3,Agriculture,63.59120269784147,61.59175393821308,70.69467354330747,65.76640666402581,0.921,150.75,0.74,0.55,2,0,44,24061,0.8632578510667387,0.018,69.53913594763347,0.94,82.49156647472121,0.48,85.33,1,11319,Moderate
Brazil,South America,2,Agriculture,61.36130184791624,49.17156917678941,66.05441289840107,58.211905995379574,0.9082,1248.06,0.59,0.46,2,0,41,4643,0.9332490463795212,0.033,67.21890505123172,0.48,60.85039743804916,0.59,80.14,1,244,Moderate
Malaysia,Asia-Pacific,3,Agriculture,77.34437772758011,65.90957851718316,82.22999086287966,80.56082103791161,0.7934,366.53,0.54,0.6,3,0,13,32759,0.8757023469237039,0.018,64.55937613294435,1.01,87.53347608057666,0.82,68.69,0,9773,Low
USA,Asia-Pacific,2,Agriculture,49.89280257372948,25.192880760311763,50.413929930138465,34.20772739495894,0.8968,254.1,0.47,0.47,1,1,39,34813,0.9129153358081975,0.038,80.3877959173098,0.93,72.62354748307409,0.77,75.44,0,9638,Moderate
China,Asia-Pacific,3,Agriculture,58.488932251348864,40.129894779003706,50.682603854102325,43.3544953556571,0.8967,349.57,0.58,0.54,3,1,37,47896,0.929457785763311,0.016,75.89618625338196,0.51,76.28456970694522,0.83,71.4,1,11153,Moderate
USA,North America,2,Agriculture,63.90148292275941,61.852665886301985,68.81318833358903,73.05517537031798,0.8281,379.36,0.45,0.35,1,1,43,46258,0.9703815519442879,0.018,78.63456784884056,0.92,84.92944311828286,0.74,75.15,1,10413,Moderate
Japan,Asia-Pacific,3,Agriculture,80.46554752172732,51.15737730301067,64.95897556452393,62.802435943808526,0.9081,493.83,0.59,0.49,1,0,39,11533,0.8930155194344864,0.014,57.70135281532719,0.94,73.38321468702878,0.63,78.48,1,9192,Moderate
Malaysia,Asia-Pacific,2,Agriculture,46.68849999438438,38.703590478175855,45.45554192547303,44.106397845480686,0.7371,1499.5,0.74,0.57,2,0,11,32147,0.8860614866469071,0.034,75.08436657403087,0.74,57.05108292849034,0.71,73.09,1,1057,Moderate
Malaysia,Asia-Pacific,2,Agriculture,60.32408256279108,60.54010593787251,65.99957560941793,63.900742321214814,0.9498,120.15,0.58,0.49,2,0,12,31122,0.8802117991399787,0.027,67.92598343490546,0.57,62.086747697348564,0.67,75.6,1,11201,Moderate
Brazil,Asia-Pacific,2,Agriculture,65.03234803736574,62.135421798911054,64.82645211723218,65.11036550577693,0.9088,152.48,0.51,0.63,2,0,6,34264,0.8652525994043156,0.034,69.45677121182254,0.92,88.81082486027535,0.58,79.94,1,7843,Moderate
USA,North America,1,Agriculture,64.61801990820086,46.5592510146417,70.77150430189474,62.61090146835915,0.6552,1188.15,0.6,0.38,3,1,47,48771,0.8995459639640151,0.041,65.88139186124707,1.31,71.18064784293307,0.79,80.78,2,10969,Moderate
Japan,Asia-Pacific,2,Agriculture,42.84507331174812,46.97698352031518,55.46168458153635,51.5618069146433,0.8036,231.51,0.53,0.22,1,0,41,9685,0.8765667378592943,0.03,73.3195365841089,0.73,77.11474089218603,0.9,78.04,1,188,Moderate
China,Asia-Pacific,2,Agriculture,66.99445892487576,63.63866401965326,63.6860431941441,76.9829626273221,0.7273,156.3,0.59,0.42,1,1,9,1787,0.8825547676337139,0.024,84.47398369321421,0.61,78.07336416249728,0.76,73.29,2,51,Moderate
India,Asia-Pacific,3,Agriculture,48.57398339409897,38.11784665633444,46.68168644768417,39.637104032884615,0.7271,415.78,0.74,0.44,3,0,15,8581,0.9485921644466453,0.03,65.80176451763188,0.64,77.75953277054984,0.81,75.17,0,8963,Moderate
Malaysia,Asia-Pacific,2,Agriculture,62.67697656975582,57.82588837521773,59.05327286759564,73.02936470069393,0.7615,1453.86,0.59,0.58,2,1,16,49186,0.8735573879248012,0.027,73.88040432407381,1.19,83.66152397339877,0.69,78.81,1,1017,Moderate
USA,Asia-Pacific,3,Agriculture,83.08220069536698,80.9163683164974,83.39620417226027,88.09375232557586,0.0393,275.73,0.59,0.56,3,0,39,23825,0.9041149382312631,0.033,72.13796065328387,0.78,63.936293732922834,0.62,69.28,0,7883,Low
China,Asia-Pacific,1,Agriculture,49.71763966974491,37.108207845047325,54.43524412210161,55.90658303358489,0.0836,393.46,0.75,0.41,2,0,47,2466,0.9006994369318375,0.037,72.17216533825612,0.85,74.42610466468628,0.83,84.32,1,9486,Moderate
Japan,Asia-Pacific,3,Agriculture,78.25723039850158,80.39731497198449,76.47419818168778,73.69115642816186,0.785,367.68,0.57,0.35,0,1,8,43214,0.863476302842264,0.036,63.08467557454175,0.94,73.8704372698522,0.62,70.45,0,9697,Low
Malaysia,Asia-Pacific,2,Agriculture,56.48183174370516,55.80423193525407,58.32921471513962,51.1226617362805,0.8864,90.4,0.78,0.47,2,0,16,39971,0.8352485602337453,0.03,65.5585569742462,0.74,50.40062332835404,0.7,79.89,1,11874,Moderate
India,Asia-Pacific,3,Agriculture,78.07207573429974,76.0146143616161,73.67197618459402,77.68180852215296,0.8252,613.61,0.47,0.54,0,1,43,37091,0.8676822349190817,0.04,68.93148016932957,1.03,69.61200641209668,0.68,83.71,0,9654,Low
