Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Brazil,South America,2,Agriculture,80.13033110205413,62.231093537479985,88.90221043245727,74.20183344933046,0.3564,951.71,0.72,0.28,1,0,16,10520,0.9379615576158515,0.038,85.31012672309419,0.75,100.0,0.12,68.44,1,9983,Low
Malaysia,Asia-Pacific,2,Food & Beverage,55.23210763503521,62.8127265326524,76.99247928988314,46.51524475355008,0.3082,434.42,0.78,0.43,1,0,46,4625,0.8799107455282466,0.032,25.603445665007087,1.06,94.1969022299133,0.65,75.43,2,2798,Moderate
India,Asia-Pacific,2,Agriculture,53.9062527783832,62.44109306894768,69.21791443256899,50.039951001389184,0.9976,852.55,0.93,0.25,1,0,29,47568,0.8611722291032798,0.044,74.61695559860809,0.29,90.58792504599047,0.42,77.66,0,2352,Moderate
Brazil,South America,2,Agriculture,64.98139549700039,30.561798051829076,59.719460478378224,43.198110998812794,0.7446,1241.67,0.59,0.33,1,0,22,35675,0.8158443688504181,0.032,67.67483310165886,0.2,73.20622456295153,0.37,48.21,2,7033,Moderate
China,North America,3,Chemicals,79.95250710517539,58.981290517435205,52.047734098043335,53.7568064957794,0.2549,1157.26,0.52,0.3,1,1,17,45192,0.9456853457093932,0.025,61.48319021806847,0.76,76.87413713001158,0.31,63.41,1,5875,Moderate
usa,Asia-Pacific,3,Agriculture,69.23237454191984,46.88784294260674,30.617386867559368,56.71607343259045,0.9302,981.53,0.73,0.02,3,1,46,22400,0.8956394275597551,0.032,96.54903517725025,1.89,58.98408159167607,0.13,56.43,2,5947,Moderate
Indonesia,Asia-Pacific,1,Electronics,70.58686584309702,40.546980339125106,93.1210110981789,30.20579011231694,0.7903,1396.57,0.92,0.19,1,0,38,19079,0.8830610756275878,0.045,59.38082265601015,0.75,71.2570609633047,0.48,59.13,2,592,Moderate
japan,Asia-Pacific,3,Electronics,78.66004954831735,38.51534314882208,86.95917125232495,49.25381237903527,0.8891,1075.83,0.32,0.44,3,0,25,1449,0.9873672189003933,0.04,71.51355745397366,1.38,89.07356262061117,0.13,78.19,1,6213,Moderate
malaysia,Asia-Pacific,2,Agriculture,52.81205074842814,60.08038428573785,53.878552023181086,43.69694419003153,0.8996,1338.28,0.44,0.66,1,1,37,34641,0.8592395654304875,0.004,91.21967036641611,0.51,95.49726224128516,0.86,70.59,1,2050,Low
Brazil,Asia-Pacific,2,Electronics,66.49269700829912,81.89829212669447,65.31560443057491,59.95575526655216,0.7654,1011.21,0.61,0.45,2,0,29,46284,0.9329687500051034,0.036,32.375880218948765,0.78,78.98243191372401,0.82,66.15,1,4358,Moderate
Brazil,South America,3,Electronics,61.75339742959606,71.8841092036073,52.663346069231594,59.85272899581184,0.5355,526.26,0.56,0.28,1,1,38,14720,0.8157515392021029,0.038,88.12819791413506,0.22,66.7819646055558,0.57,73.96,0,5677,Moderate
India,Asia-Pacific,2,Electronics,63.32725247066728,80.16253106557262,62.61285548557363,58.976001584621876,0.8237,881.1,0.44,0.4,0,0,8,9699,0.9220065731471296,0.048,90.57194831213916,0.85,72.61866293139542,0.88,69.4,0,2772,Moderate
USA,North America,2,Agriculture,63.51230265612885,41.620370030331614,50.17680031923369,51.66040669147858,0.1579,145.19,0.69,0.17,1,0,26,26528,0.9452887631778849,0.049,59.68032090696359,0.82,100.0,0.82,70.23,2,3181,Moderate
Indonesia,South America,2,Food & Beverage,76.93726749848189,85.70141592178287,89.39665366820392,75.5997698763653,0.0652,1043.92,0.88,0.46,1,0,18,18007,0.9018348321231592,0.02,72.17652467490315,0.81,86.76646918764784,0.21,69.68,0,443,Moderate
India,Asia-Pacific,3,Agriculture,76.59869938591478,89.61984386810244,79.5069144561086,74.01847471975674,0.4769,1217.64,0.61,0.35,1,0,17,24156,0.9037689881166755,0.04,99.70915982429251,0.96,91.86421997518818,0.7,73.56,2,3312,Low
usa,South America,2,Agriculture,79.09729332800552,64.93669705140654,64.73925363419075,80.56536979608497,0.6798,174.88,0.79,0.17,3,0,38,38201,0.9740298280473194,0.045,63.73308207820983,0.69,91.44141788910542,0.44,81.8,2,6300,Moderate
Malaysia,Asia-Pacific,2,Agriculture,61.127585568158025,59.47250016435788,81.11616258345063,65.14700241136605,0.0354,862.43,0.91,0.81,3,0,20,34668,0.8924930331221461,0.048,20.3224315476128,1.5,77.67330229507397,0.51,66.06,1,1279,Moderate
Japan,Asia-Pacific,2,Agriculture,71.01754150483637,84.59494703157559,87.3807331931714,86.76235646223324,0.1137,607.2,0.92,0.8,3,0,7,19535,0.9195827428927436,0.037,71.92039126412814,0.81,83.06123847651963,0.51,64.84,1,7481,Low
Indonesia,Asia-Pacific,3,Agriculture,59.53854194644975,46.882009370888426,61.731598869984374,50.39303273807638,0.512,769.36,0.54,0.14,1,1,45,44424,0.9456126091790349,0.063,69.43897239523488,1.27,86.37493226352466,0.16,74.74,2,5929,Moderate
Brazil,South America,1,Electronics,61.55638000600443,63.80367158170336,62.420739969178825,56.373435863024824,0.8941,504.02,0.71,0.34,0,0,19,45634,0.9440460712088398,0.036,40.87996410348241,1.42,87.29341822406803,0.44,69.38,1,5006,Moderate
Brazil,South America,1,Electronics,48.76777722209068,59.75732985398162,34.891133157559025,20.11608146972611,0.27,1228.36,0.58,0.29,2,0,8,25944,0.8695243997306529,0.024,57.751837905966944,0.86,87.8326459015988,0.13,50.93,5,5993,High
Brazil,South America,2,Agriculture,59.880878229191296,62.63531164070922,54.39493132792374,58.235537247651365,0.9704,1207.27,0.62,0.51,3,1,7,19638,0.8886654744947177,0.029,37.23625104243959,0.61,67.11783430079772,0.31,78.16,1,7701,Moderate
China,Asia-Pacific,3,Electronics,55.57473466482032,65.2340233335768,36.88012765957002,39.19545825733111,0.8807,1379.5,0.73,0.33,3,1,26,14596,0.9252606571141936,0.042,64.19974898556987,1.13,68.32376924697274,0.42,83.02,2,3303,Moderate
China,Asia-Pacific,1,Chemicals,50.25231032987499,47.09017832631156,66.14090308658834,20.020000000000003,0.704,1161.32,0.38,0.38,2,0,21,29605,0.840798747245407,0.028,44.212398903338176,0.24,74.67046288360768,0.57,72.52,2,7023,High
USA,North America,2,Agriculture,68.14357788288338,46.20796609015379,47.639551521609654,45.17162915313788,0.0789,153.4,0.75,0.34,3,0,31,15308,0.9412614496488361,0.044,79.66541230590356,0.2,76.71275011227866,0.7,54.93,2,4950,Moderate
USA,North America,2,Chemicals,70.36853834814202,60.29518446402521,44.38458636351315,46.08593911726863,0.9225,1491.8,0.72,0.66,1,0,41,34551,0.7969355750749743,0.035,72.69075758203923,1.27,64.6139237611547,0.5,70.83,2,9342,Low
India,Asia-Pacific,3,Electronics,57.481416503128486,61.16540739060825,54.66951398359807,56.09734622997998,0.4773,858.17,0.89,0.62,1,1,6,24461,0.8757610927029531,0.049,100.0,1.24,96.27519499833126,0.35,74.2,2,7583,Moderate
Indonesia,North America,3,Agriculture,54.93807727023577,47.81129173651631,50.82514147679758,41.57928442289975,0.9479,1365.86,0.68,0.6,1,1,36,48196,0.9214711685570324,0.038,66.86237163898836,1.54,68.09956869222654,0.61,78.91,2,5282,Moderate
China,Asia-Pacific,2,Agriculture,81.35892963741635,88.2195294832626,92.45205312973842,64.66917772697943,0.6349,420.33,0.52,0.3,0,0,25,13224,0.8266319449115492,0.014,44.216392460860256,0.8,100.0,0.21,52.63,1,5885,Low
USA,North America,3,Electronics,77.27575831572283,64.01383686595597,50.565204570753096,62.41457491996055,0.2464,1408.8,0.62,0.02,1,0,35,13457,0.8839017091676981,0.041,62.891543442437545,0.98,91.8159126051334,0.13,83.3,2,9078,Moderate
China,Asia-Pacific,2,Electronics,71.71112332582602,85.09665953375273,90.62510161155528,97.21241506909008,0.7443,1245.93,0.63,0.5,3,1,36,18525,0.9468608285969291,0.027,98.85128904479944,0.44,76.91954363421843,0.46,63.61,1,7208,Low
Malaysia,Asia-Pacific,2,Electronics,68.39466428231883,46.84312042748304,84.78480220502253,52.91665421505677,0.0804,380.37,0.6,0.16,0,0,12,22466,0.9011424517764738,0.017,73.07413910381653,1.3,79.38418508170227,0.4,82.8,2,5545,Low
India,Asia-Pacific,1,Chemicals,64.9737178963375,63.52290300869158,60.687298352547664,65.33308567210132,0.8069,1393.96,0.4,0.26,1,0,12,43779,0.9730268348019354,0.026,69.05296570702048,0.72,77.97632694683661,0.69,91.44,2,5857,Moderate
Indonesia,South America,3,Agriculture,71.95295307396164,34.0457286235021,86.10178592431303,53.28091970402501,0.922,471.46,0.84,0.31,3,1,24,8255,0.8300691540113974,0.034,52.91086813356752,0.41,100.0,0.53,73.86,1,1176,Moderate
Indonesia,Asia-Pacific,2,Agriculture,58.2019387686786,45.86347503218774,55.1876035169808,41.49014337830941,0.2356,819.85,0.44,0.41,0,0,30,28830,0.8489139079121385,0.067,83.87914631094229,1.07,96.95038692896814,0.37,76.94,2,7736,Moderate
USA,North America,2,Agriculture,72.86249848938044,84.65492732472192,84.91365574571937,89.45444637418916,0.0884,1422.48,0.69,0.6,3,0,11,48081,0.9115375288051909,0.054,28.039708873867337,1.41,69.03768093812499,0.19,58.82,1,5961,Low
Indonesia,Asia-Pacific,3,Electronics,69.24481452078803,54.05561941559162,36.089830042003776,54.609369002000825,0.0805,718.16,0.58,0.15,2,0,16,44248,0.898706019495083,0.035,65.0807860625461,1.5,89.54945885918673,0.84,56.19,3,5668,Moderate
Brazil,South America,2,Agriculture,64.53018270435639,70.82849848248544,79.19895541406234,40.861921461102966,0.0577,397.88,0.45,0.52,1,0,12,21530,0.9243220640106938,0.023,89.74291438804524,1.54,58.501880396011025,0.5,53.0,1,2510,Low
USA,North America,2,Agriculture,63.02323269293831,72.74434676644007,46.89163643498956,48.57627646024589,0.9262,374.1,0.53,0.01,3,0,33,32843,0.9125545817766303,0.033,49.96146978267707,1.59,100.0,0.56,74.22,2,2503,Moderate
Malaysia,South America,2,Electronics,56.603189073958,93.10674572136024,82.65305918477603,54.351629552094465,0.7907,188.46,0.87,0.13,2,0,11,5885,0.9487756890322453,0.043,40.19038792846061,1.7,76.25472213777367,0.14,62.34,0,11294,Moderate
China,Asia-Pacific,3,Chemicals,43.565555698486286,76.263386994855,80.04874905208041,43.17511395678026,0.3049,170.59,0.5,0.64,2,1,14,25720,0.8950152050895652,0.031,24.73418952435686,0.74,59.94217165392861,0.81,87.98,2,4263,High
India,Asia-Pacific,1,Chemicals,80.61874412916997,83.93286846860612,95.40570034596261,72.10711058832527,0.7189,1117.94,0.43,0.43,0,0,26,37063,0.9821603455070075,0.047,31.124473153203027,1.49,84.42478403446721,0.88,69.23,0,7830,Low
India,North America,2,Electronics,53.4828993124923,19.64030817525105,62.95240059435318,52.88787558964464,0.2312,606.02,0.85,0.29,3,0,47,1259,0.9405685767089913,0.007,41.85627446099038,0.58,79.02916788419341,0.82,72.28,2,7840,Moderate
Brazil,South America,2,Metals,68.74959887031697,60.103247290362084,86.60769343216377,90.99989722875341,0.1151,595.69,0.94,0.48,2,0,34,26300,0.9366550861818044,0.025,36.27417430619226,1.18,84.84234042291328,0.23,79.15,2,7557,Low
Japan,Asia-Pacific,2,Agriculture,64.0217229864092,90.55863064000916,77.89600578710171,59.35893614802486,0.7515,923.17,0.68,0.43,1,0,5,11368,0.8783628462923458,0.057,34.23949352343025,0.79,76.70754055592698,0.81,45.35,1,4850,Moderate
USA,North America,2,Agriculture,75.67109470533168,94.48549798715163,68.75585057923807,76.22201121110616,0.2649,104.15,0.83,0.34,1,0,48,9545,0.8008144923984514,0.035,85.58731984369344,0.2,91.6777252827233,0.7,60.68,2,8729,Low
Indonesia,Asia-Pacific,2,Electronics,72.3105427389454,62.502162156509456,61.6828447183747,54.13105967603254,0.254,726.75,0.83,0.03,1,0,33,9768,0.7999453071037748,0.017,57.04477065433212,1.86,94.43169264151815,0.47,63.18,1,2423,Low
USA,North America,1,Agriculture,65.76581734028471,60.48871887209505,89.41711279176063,89.0234914393623,0.0872,377.21,0.61,0.52,1,1,24,46532,0.9420304410276317,0.021,81.8330029703392,0.63,64.30816306738237,0.3,76.94,1,8202,Low
Malaysia,Asia-Pacific,1,Electronics,68.76737781983886,18.777688124000647,36.414697296156795,37.38861507323364,0.7315,1146.72,0.49,0.16,1,0,29,9721,0.8732872276841798,0.024,67.07973021252208,1.58,62.429004816635015,0.85,93.09,2,4833,High
Indonesia,Asia-Pacific,3,Electronics,51.823929727766085,23.24740826483821,44.45073179150134,55.333633128981475,0.3833,832.82,0.64,0.64,3,1,25,19125,0.8291895365029448,0.052,56.995390458163854,0.78,50.91364892356206,0.59,52.88,1,137,Moderate
India,Asia-Pacific,1,Agriculture,74.53589276566852,94.32752368766526,72.99649452204298,82.17015423964142,0.7151,398.66,0.47,0.18,1,1,33,18237,0.9661335782604237,0.055,70.9147269359388,0.76,70.65830285737617,0.41,54.9,1,3732,Low
USA,North America,3,Chemicals,71.28098089973886,83.60271609759207,80.52340403840891,74.48661652462968,0.1061,944.21,0.81,0.48,2,1,18,23174,0.9631843731210095,0.05,73.19639904777067,0.2,77.39679294005953,0.49,50.23,1,5507,Low
China,Asia-Pacific,2,Electronics,41.215517291590196,67.84793265194676,78.83525692572992,22.731238095412188,0.1185,1239.29,0.38,0.36,3,0,21,2477,0.9398275593601382,0.019,42.83717747531223,1.88,100.0,0.68,74.99,0,6622,High
USA,North America,2,Agriculture,64.32952806341588,63.82880867350297,87.09230915685329,32.75662631712519,0.0574,1281.76,0.69,0.45,3,1,34,31998,0.9477423969815455,0.026,64.73381598977575,0.55,87.38035612303486,0.43,77.44,2,1325,Moderate
Japan,Asia-Pacific,3,Agriculture,75.72534727387571,86.2509530110423,51.54106934618577,65.81142126124985,0.7236,378.31,0.52,0.38,1,0,47,35680,0.9562425679533776,0.039,38.6674652615922,1.22,61.09664919862067,0.7,84.15,2,1530,Moderate
Japan,Asia-Pacific,2,Agriculture,79.2014022408792,27.307718074145022,63.96196164035159,77.73952476222486,0.4251,649.91,0.43,0.26,1,1,5,37792,0.8544248794532715,0.051,63.94702533919623,1.0,69.72443225869269,0.17,79.32,0,6959,Moderate
India,Asia-Pacific,2,Metals,76.01121967058974,28.081294512518696,72.21751941185981,60.02600345603859,0.147,275.64,0.95,0.57,3,0,19,34394,0.9446443881686813,0.026,44.85752908116074,1.12,88.02380684418307,0.65,54.2,1,507,Low
Indonesia,Asia-Pacific,3,Agriculture,49.46536824981793,43.37656993820458,34.49622922017767,48.62935066538969,0.2231,125.04,0.49,0.37,1,0,23,30568,0.9237886914614654,0.038,96.32549567027478,1.59,95.10867358581187,0.36,85.46,1,10908,Moderate
USA,Asia-Pacific,2,Agriculture,39.68507967155227,26.471230174132497,79.18693014867391,28.55010492564078,0.4306,995.42,0.49,0.45,0,0,13,12914,0.8762772418257643,0.026,35.725108640366514,0.75,96.24434384672495,0.13,80.26,2,5503,High
Brazil,South America,2,Agriculture,55.4848617709036,45.08806636754784,81.23585377515796,65.53674216233655,0.7004,138.54,0.64,0.47,2,0,12,39837,0.9546472096328065,0.045,77.86202522120227,0.38,71.59306008883263,0.39,88.57,1,8625,Moderate
Malaysia,Asia-Pacific,2,Agriculture,69.24892236008543,68.26178437637635,77.94166965217036,56.202360293193166,0.2455,266.07,0.35,0.04,1,0,28,34803,0.92364268836029,0.019,84.29714198961706,0.24,71.1392248739156,0.84,58.95,0,7442,Moderate
USA,North America,2,Agriculture,74.3606722824963,36.75801712558487,94.47017915077974,79.27619990880308,0.821,1049.63,0.75,0.42,1,1,9,32055,0.9782635856619962,0.038,74.96923039721159,1.17,55.34447414823169,0.45,83.13,1,8668,Low
Japan,Asia-Pacific,2,Electronics,67.92001015399828,34.415441127484804,59.155505079551396,44.16355308689233,0.2355,1396.38,0.87,0.06,0,0,7,21094,0.9138311887845815,0.028,40.32609990730747,0.59,71.24770901114589,0.61,61.42,1,5791,Moderate
USA,North America,2,Food & Beverage,58.810175089528954,83.49135248399887,79.50699596555235,46.42009139642779,0.7377,1074.71,0.74,0.02,1,0,9,40702,0.9305162972237107,0.035,73.68856759893312,1.22,74.4339106885439,0.46,58.16,4,11296,Low
India,Asia-Pacific,1,Agriculture,78.64161938076178,24.990180758936773,78.77834247333264,61.915054421391254,0.0812,343.73,0.49,0.41,3,0,26,17053,0.9623046606189433,0.039,68.27835224489691,0.2,61.142062160011264,0.4,64.43,1,8301,Moderate
brazil,North America,2,Chemicals,78.17431939903805,65.48199926922956,69.60826812669339,65.52715861520709,0.9333,1141.7,0.76,0.23,3,0,14,46368,0.9212282614832784,0.041,64.68043171640167,1.02,89.65289929779067,0.64,76.96,1,6583,Moderate
Indonesia,Asia-Pacific,1,Agriculture,77.82690024242542,87.54084248204101,82.8893395185342,60.26964930911109,0.4555,925.1,0.62,0.46,1,1,38,35897,0.9493342484280772,0.036,80.04002091548234,1.42,62.17365815102946,0.84,81.73,1,10910,Low
Malaysia,Asia-Pacific,2,Chemicals,72.17938106076662,76.31706234506568,89.53653670405703,89.12980762994073,0.8052,799.44,0.45,0.27,2,0,33,28986,0.9414833204801526,0.035,68.45277256148412,0.22,56.138136132677616,0.59,54.01,0,2806,Low
Brazil,South America,3,Electronics,71.14099761051611,95.69945984740113,65.04067626229788,55.64772852615816,0.4315,223.81,0.41,0.68,0,0,13,47583,0.9548959632741734,0.039,74.91636524960728,1.56,96.07410774104885,0.6,55.11,1,2672,Low
Japan,Asia-Pacific,2,Agriculture,78.78807734580109,98.91610423884751,87.61306389421762,75.68867083900865,0.3232,1082.03,0.71,0.41,3,0,6,10007,0.8899387949099896,0.038,55.2480687108774,0.78,71.7401517467489,0.39,71.21,1,10743,Low
India,Asia-Pacific,2,Agriculture,78.0238817905799,92.05965722340585,74.88463672394622,97.01033971091981,0.7832,660.7,0.93,0.28,3,1,5,14316,0.8824345304405798,0.028,75.08390276457988,1.16,100.0,0.11,80.33,1,767,Low
indonesia,Asia-Pacific,2,Food & Beverage,63.8744935754597,28.25125096051629,37.75003914432003,50.00600888816681,0.7787,1171.48,0.57,0.33,3,1,24,4236,0.9188503798378302,0.036,65.45900325765166,0.23,70.84888811286382,0.62,71.53,2,6512,Moderate
USA,Asia-Pacific,1,Agriculture,42.88892098161274,30.049146503852416,38.568156197034234,22.83209515765333,0.9568,474.92,0.88,0.33,3,1,9,40307,0.9535878622085515,0.049,45.922248369310935,1.25,59.14014199630264,0.36,50.26,1,5872,High
Japan,Asia-Pacific,3,Chemicals,76.12757204887774,66.29506678424293,88.9301356768303,61.29753873629974,0.8112,170.58,0.58,0.32,0,1,36,11613,0.906537447444994,0.021,65.09695931411449,1.15,77.03118244168675,0.52,75.87,1,4423,Low
India,Asia-Pacific,3,Agriculture,74.60751466349386,97.80194291087936,84.0705655495149,60.259084128701225,0.9354,518.2,0.47,0.05,1,0,35,35069,0.9253627226882093,0.034,47.6582012625867,1.05,97.16648103523751,0.15,81.09,0,7352,Moderate
Japan,Asia-Pacific,2,Food & Beverage,62.737496178305726,85.32837844179423,30.529060080643546,45.85773841463664,0.9678,1144.69,0.37,0.29,1,0,6,43842,0.948791927694628,0.048,75.75301491487943,1.13,71.22698611003827,0.12,75.93,2,8011,Moderate
Indonesia,Asia-Pacific,2,Electronics,59.764164152256306,52.33956076964492,55.16512459355571,59.644185729700524,0.9331,1299.68,0.38,0.32,1,0,28,23871,0.8076181318712247,0.035,82.92565868246231,1.04,69.82655324677015,0.85,78.34,0,587,Moderate
Brazil,South America,2,Agriculture,72.45162042988474,61.55162224470125,82.73573459268124,34.47206047715125,0.4016,823.52,0.9,0.27,0,0,36,47677,0.8062525522003826,0.041,64.36804933329509,0.44,74.88822009616487,0.58,58.51,0,2546,Moderate
Brazil,South America,1,Food & Beverage,55.9641363317231,47.493280633963096,76.67524772269344,43.31180446509593,0.2911,376.88,0.53,0.21,1,0,20,47345,0.8165299103200091,0.034,98.2146683538402,1.35,99.65415517397379,0.44,68.08,0,3273,Moderate
Japan,Asia-Pacific,3,Electronics,68.77549041824788,79.23514615934823,47.030995228509255,54.534798827922515,0.2793,1144.72,0.68,0.5,3,0,9,9793,0.9444002438691048,0.036,32.556681351482226,0.83,69.76792182933085,0.37,82.59,1,4185,Low
Japan,Asia-Pacific,2,Agriculture,70.12249128201856,100.0,74.7143849616576,69.53540348813432,0.0863,563.07,0.96,0.39,2,1,40,22273,0.7847907611638871,0.039,87.15778471318802,0.91,63.47708852847905,0.3,66.84,1,5888,Low
India,Asia-Pacific,3,Electronics,53.536258259005564,80.04971220236025,38.88835391210821,45.49762515567708,0.0645,1044.29,0.5,0.34,2,0,9,27841,0.9575528004121066,0.06,100.0,0.7,76.82917383236283,0.71,73.18,2,3295,Moderate
japan,Asia-Pacific,2,Agriculture,74.80435474661745,83.35572962539098,93.9857911539428,56.46514479786733,0.3436,850.54,0.91,0.39,0,0,32,8184,0.8194742579286369,0.024,26.033470497284235,0.26,83.19393013961871,0.71,77.87,1,5663,Moderate
Brazil,South America,3,Food & Beverage,72.97989805449062,94.55876518759177,78.37437694061607,88.52711844946991,0.2753,944.06,0.67,0.32,0,1,22,24268,0.871368400218036,0.054,96.94385836778066,0.7,73.89721862700534,0.45,69.07,1,2092,Low
Indonesia,Asia-Pacific,3,Agriculture,55.60608928232516,52.79250273479791,58.933078847250165,26.53360003000661,0.9211,557.82,0.4,0.53,0,1,27,24231,0.8379288117480601,0.059,87.84651342435032,0.47,91.08596188472788,0.53,77.19,2,1900,Moderate
Malaysia,Asia-Pacific,2,Agriculture,74.75379485290013,100.0,80.38109489978281,68.24490726340991,0.2938,528.33,0.43,0.3,1,0,34,17737,0.960873848368905,0.036,25.803963258359794,0.79,61.42593160711471,0.23,72.55,1,2631,Low
Indonesia,Asia-Pacific,2,Agriculture,84.61222217417047,50.73997799544446,38.73486368082397,47.36881565376979,0.2612,296.75,0.8,0.4,3,0,31,17168,0.9118691528492807,0.037,81.61759058753313,1.52,84.20528479750631,0.6,49.85,2,5546,Moderate
Brazil,South America,2,Chemicals,63.4565534350145,61.76574190030997,51.96839874222884,53.16673039168309,0.2781,1184.28,0.67,0.8,3,0,43,35066,0.9657063150541119,0.031,90.0208052728246,1.31,75.31671119025337,0.32,63.49,1,4162,Moderate
USA,Asia-Pacific,1,Electronics,56.89209163068116,49.37025516338157,50.7487489550997,24.033657667423206,0.6716,156.09,0.91,0.27,1,0,18,47727,0.878023851558648,0.064,92.8762749697913,1.08,59.8898165771038,0.36,74.74,3,6404,Moderate
Indonesia,Asia-Pacific,3,Agriculture,59.93836989681694,63.69046844016891,80.5242205147959,60.607724096193365,0.9072,901.49,0.57,0.12,1,1,15,43261,0.941171541678065,0.043,50.05704482078397,1.38,77.91069126188752,0.22,64.11,2,6048,Moderate
Brazil,South America,2,Agriculture,58.67559890366042,61.08854756995104,54.95249246914697,39.39809772059444,0.6248,395.72,0.41,0.27,1,0,35,24951,0.8747683872377026,0.038,73.915673585936,1.66,96.45350059819897,0.5,51.52,1,2809,Moderate
Brazil,South America,2,Chemicals,59.08017869951157,86.03430595741767,87.11571298239176,27.640216364415764,0.7455,1326.69,0.78,0.55,1,0,17,44351,0.8691818788544242,0.02,56.23768810896871,0.82,99.99200661172516,0.55,56.4,1,2956,Moderate
USA,North America,2,Agriculture,63.11587311029583,73.12484580697412,54.644229654229946,54.57234322286374,0.7528,1343.29,0.65,0.04,0,0,30,45753,0.8960870872082759,0.032,53.20044196694129,0.7,77.54362786660946,0.42,84.09,0,3166,Moderate
Japan,Asia-Pacific,3,Chemicals,70.41599926549662,82.16414359197779,77.4793097967604,84.93025259186238,0.9215,1012.86,0.62,0.31,2,1,34,13013,0.8505084690225457,0.047,71.21318468574223,1.87,85.5754861458421,0.14,72.28,1,8712,Low
Malaysia,Asia-Pacific,3,Agriculture,54.0582880321746,84.523378478847,36.045548177562644,44.290819866352244,0.8257,493.41,0.82,0.13,0,0,47,47219,0.8931614263756531,0.036,53.43167034422505,0.73,69.18324104229258,0.36,87.9,1,3801,Moderate
USA,North America,2,Agriculture,68.29364292547133,93.54503375715723,85.32992023605448,77.30395978088092,0.5509,1226.85,0.33,0.19,1,0,35,22802,0.9749379225566618,0.038,73.10715495172633,0.2,95.05600632183558,0.47,60.88,0,4706,Moderate
