Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification
Malaysia,Asia-Pacific,2,Agriculture,55.391480042847455,40.53848824750363,51.29867372197876,50.62431902572637,0.9386,137.36,0.6,0.57,2,0,42,31804,0.8884740458936083,0.025,72.02436354156616,0.67,59.45540891750745,0.76,70.26,1,10473,Moderate
Malaysia,Asia-Pacific,2,Agriculture,66.42803306998934,83.32803428331725,73.55094430553888,72.3691701369778,0.8893,1360.45,0.6,0.55,2,0,40,35206,0.869908643729703,0.034,65.92910389511655,0.67,65.22740465931763,0.8,78.65,1,1410,Low
Malaysia,Asia-Pacific,2,Agriculture,49.87397495510306,54.97229979192169,69.96942877874557,41.7247525249513,0.5347,1410.91,0.54,0.56,2,0,18,8007,0.9514249294847132,0.024,69.77999465919882,0.58,65.48119187609446,0.64,79.24,1,11215,Moderate
China,Asia-Pacific,2,Agriculture,62.8146607074667,50.72856124978425,62.59040866588157,79.9713604075422,0.9474,341.54,0.61,0.45,2,0,8,48133,0.869041490979546,0.032,84.28541918779332,0.44,92.85602087922928,0.79,68.79,2,9344,Moderate
China,Asia-Pacific,2,Agriculture,51.28584639246792,45.61955040484802,45.86316341309827,52.34280151661503,0.701,466.79,0.6,0.55,2,0,12,14628,0.8570480565916933,0.039,81.0428127470169,0.83,89.3488054674524,0.67,67.88,1,1485,Moderate
Japan,Asia-Pacific,2,Agriculture,66.18814865461142,52.674857442776165,67.37936007645558,64.15804973562614,0.9163,1299.05,0.6,0.4,1,0,11,5500,0.863567852540293,0.02,69.72005170433015,0.61,75.66429036896832,0.82,80.22,1,10764,Moderate
Malaysia,Asia-Pacific,2,Agriculture,75.48176867326907,76.12112492009398,65.57000743620644,68.49508620637528,0.6697,1404.89,0.51,0.45,2,0,7,41457,0.8476311476661523,0.026,65.58667545721278,0.66,51.05593109222574,0.58,85.74,0,1663,Low
China,Asia-Pacific,2,Agriculture,51.61524608858988,42.11669575771201,53.24256600674656,35.915759289145285,0.0826,268.5,0.6,0.49,2,0,11,11111,0.9467147516009848,0.018,62.91754808044897,0.46,71.67283108217235,0.59,68.64,1,9351,Moderate
China,Asia-Pacific,2,Agriculture,59.81725123517373,52.88210927241538,50.47869667537969,61.50097401972383,0.4207,360.27,0.59,0.17,1,1,44,2303,0.8540937012652192,0.032,63.685923498765725,1.4,81.91664845189885,0.68,77.6,2,7927,Moderate
USA,Asia-Pacific,2,Agriculture,55.95150889633295,55.52833469087875,44.09294059118393,55.099968400762805,0.4446,392.01,0.57,0.17,1,1,21,11939,0.892453414267767,0.029,80.44661297727492,1.58,78.97212656943061,0.66,77.17,2,3606,Moderate
China,Asia-Pacific,2,Agriculture,51.590647448938284,50.90036174411799,57.3224539474758,50.95821393452417,0.0838,377.95,0.61,0.57,1,0,43,19505,0.9235827424647512,0.033,75.70324132672843,1.13,72.63795848832117,0.7,72.55,1,334,Moderate
Japan,Asia-Pacific,3,Agriculture,72.12497315763795,98.77666133030591,92.95792316839706,93.45086917053042,0.2915,313.81,0.55,0.2,3,1,41,12017,0.8984894805262246,0.02,44.40346227717637,0.84,77.00251380058893,0.63,77.14,1,9755,Low
Japan,Asia-Pacific,1,Agriculture,73.30846261210446,78.69237182216966,68.80917326600174,81.67443884843898,0.8185,1440.86,0.61,0.16,0,1,9,39445,0.8573124001116039,0.026,63.25123465739694,0.91,72.12399807082978,0.68,86.6,0,8144,Low
Malaysia,Asia-Pacific,3,Agriculture,73.42610931883375,78.7884142297481,77.61475489407484,70.84861391357241,0.9093,521.17,0.41,0.59,0,1,43,11212,0.907170193714901,0.033,42.81641457639667,0.86,80.04384554615963,0.79,85.9,0,9996,Low
Malaysia,Asia-Pacific,2,Agriculture,71.78118271195034,72.45882573727178,91.79583839263444,75.18381838114404,0.901,1181.62,0.56,0.56,0,0,43,1068,0.9234625025454551,0.023,70.25014186948177,0.62,80.01069936881474,0.27,77.19,0,10175,Low
Brazil,South America,2,Agriculture,73.74509195844632,55.88406095212654,83.41694607428109,79.1636451398915,0.0876,114.37,0.48,0.64,3,0,46,28579,0.9029975292633329,0.045,73.63701390439579,0.76,65.90187759581127,0.11,80.26,1,9385,Low
USA,North America,2,Agriculture,68.81000336993692,61.44894409157212,67.09064686199483,65.15565698351003,0.8462,113.02,0.49,0.54,1,1,49,22986,0.8701775786902399,0.042,80.68304170951912,0.73,92.48336683298514,0.78,75.17,1,10023,Moderate
Malaysia,Asia-Pacific,2,Agriculture,62.92046990238833,60.13629983318129,58.11085433509284,67.54348170733208,0.808,1304.34,0.61,0.44,2,1,22,37164,0.9020517838213694,0.045,72.11110999355674,0.85,55.26804071811683,0.7,82.87,1,4317,Moderate
Japan,Asia-Pacific,2,Agriculture,52.846755302215456,49.02347977510226,58.76901225987845,53.69989037636897,0.9269,1389.15,0.76,0.53,2,0,42,3230,0.8860119473756843,0.025,66.77198245835959,0.57,56.075545543072074,0.7,72.64,1,11103,Moderate
USA,North America,1,Agriculture,75.1016028515839,84.80298090951777,80.34740882901325,89.80924636691947,0.8307,307.27,0.62,0.44,3,1,45,46925,0.884988086857169,0.023,72.79299605121149,0.81,82.72900673911249,0.72,78.99,1,10778,Low
Japan,Asia-Pacific,2,Agriculture,54.196811024378924,51.837279940865855,46.264368801600185,52.99020647777748,0.8666,127.02,0.77,0.6,2,0,25,15316,0.8879758402834481,0.027,72.44326677239188,0.84,81.74610622753477,0.74,69.2,1,1241,Moderate
Brazil,Asia-Pacific,3,Agriculture,72.43416042858912,85.82007372699485,74.23351731803864,85.61550377023369,0.1,259.0,0.51,0.65,2,1,47,26927,0.9545687306559882,0.033,56.16604086087732,0.81,88.92003295008668,0.7,69.43,0,7462,Low
Japan,Asia-Pacific,3,Agriculture,64.14419719739021,62.10059499333082,68.45687257706918,63.34408033946776,0.8232,110.88,0.74,0.57,2,0,7,43549,0.8739346835930444,0.036,70.41195123455216,1.21,76.98162311744814,0.71,82.93,1,11022,Moderate
Brazil,South America,2,Agriculture,64.27018286599656,56.634407980961754,69.49651107590809,57.292397836682404,0.8762,73.16,0.53,0.55,2,0,46,4658,0.9374591846861656,0.037,87.67734360296727,0.62,65.10312420687623,0.68,79.48,1,6060,Moderate
Japan,Asia-Pacific,2,Agriculture,60.94121534854749,45.560785148527465,54.411282410929026,51.59375204137877,0.865,1377.45,0.71,0.32,2,0,13,8679,0.8843714289840051,0.026,73.60189219416979,0.72,75.04554436726653,0.68,87.37,2,11999,Moderate
Malaysia,Asia-Pacific,3,Agriculture,69.04906562697113,67.86046405674651,67.7879622789369,72.68419028052793,0.9999,677.77,0.41,0.63,3,0,43,32226,0.9327534236351294,0.048,73.9406137776032,0.91,74.7411369452401,0.65,72.95,1,8932,Low
USA,North America,2,Agriculture,65.77203012821181,56.959510215809516,70.70246387498834,56.79496210251917,0.0519,387.08,0.52,0.35,3,0,42,11042,0.9588129140174524,0.051,75.05265309267998,0.49,71.48303635027189,0.7,71.22,2,5600,Moderate
China,Asia-Pacific,2,Agriculture,46.48673443469906,57.08118558498157,48.08003055004738,57.62493778420232,0.852,447.03,0.62,0.29,1,1,34,3474,0.9140800894157767,0.024,79.75411879379291,0.62,74.10688141283623,0.7,67.43,1,9109,Moderate
Malaysia,Asia-Pacific,2,Agriculture,59.909434268572994,53.96609869804169,66.27848650447406,67.46109969694295,0.7296,1383.91,0.64,0.46,2,0,9,7760,0.9013762842447625,0.03,68.91881983023983,0.52,66.97632535553889,0.7,83.51,1,10635,Moderate
Japan,Asia-Pacific,2,Agriculture,65.9108466323313,61.80118665836244,67.54640716581261,67.34364748625858,0.897,481.29,0.61,0.52,2,0,44,4264,0.883291233792307,0.031,69.64276570156572,0.49,62.53493137483117,0.73,86.69,1,11218,Moderate
China,Asia-Pacific,2,Agriculture,60.840895634638166,52.47785423354586,65.55852493385522,61.85161191576005,0.8655,906.26,0.55,0.48,3,1,40,47511,0.9512791273386382,0.027,79.6503009858067,0.87,80.89944651979799,0.65,72.8,2,10579,Moderate
China,Asia-Pacific,1,Agriculture,67.89112090458367,58.38571803771054,66.96476764669518,63.739033583522705,0.8923,127.53,0.59,0.45,2,0,14,33482,0.8409475982572594,0.025,65.38401616679187,0.93,77.32877840467171,0.72,82.41,2,11819,Moderate
Malaysia,Asia-Pacific,2,Agriculture,65.11623051322708,55.421018630881846,67.79641787504515,63.031435022345136,0.6657,1301.92,0.57,0.53,2,0,5,46515,0.8404484084494754,0.036,75.4006895630589,0.85,54.12889427087125,0.52,79.11,0,988,Moderate
China,Asia-Pacific,1,Agriculture,75.18084373756471,93.13836286204896,86.29497464158331,70.97954075195105,0.7917,531.55,0.56,0.24,1,1,41,6733,0.9009642156205772,0.037,56.76973584884047,0.92,60.67972689353101,0.79,65.99,0,9995,Low
Japan,Asia-Pacific,2,Agriculture,48.71510819161133,40.19648701954749,54.773374549971635,48.67312716283524,0.8326,227.89,0.76,0.37,1,0,13,10965,0.8867161719218574,0.031,65.76167290560343,0.73,72.82322895892823,0.82,84.93,1,11107,Moderate
Japan,Asia-Pacific,3,Agriculture,55.782063766590014,55.93591374371149,54.33309399246464,63.60811066320188,0.8319,318.01,0.69,0.38,1,0,14,39277,0.8600711159253649,0.039,69.8683599890341,0.89,77.41487352025891,0.88,82.81,0,9981,Moderate
USA,Asia-Pacific,1,Agriculture,70.56250374704044,85.37318399037005,76.66429166514489,71.25427838084065,0.8292,206.43,0.52,0.6,1,1,44,41990,0.9092082370157034,0.025,66.54960755538801,1.01,84.8808145574279,0.81,73.39,1,9048,Low
Japan,Asia-Pacific,2,Agriculture,66.8967216138557,67.82660339243999,61.66419051634924,73.884516098345,0.7231,1320.9,0.62,0.55,2,0,7,48992,0.8441033146420889,0.029,75.37239015467415,0.85,79.79714188696649,0.7,80.86,1,8968,Moderate
USA,North America,1,Agriculture,53.880248951528074,45.88967099151208,67.29120726106318,45.44793875952463,0.8956,76.84,0.57,0.35,2,0,43,36807,0.8155385088376585,0.045,79.53673749793394,1.17,74.852743577277,0.59,85.41,1,8236,Moderate
Malaysia,Asia-Pacific,3,Agriculture,75.25411422625761,93.41516063018516,73.10307815745315,79.14408841741707,0.8288,244.76,0.6,0.47,0,1,10,42129,0.8445402142758627,0.025,35.386379768034935,0.85,54.83720468314232,0.75,83.32,0,8956,Low
China,Asia-Pacific,1,Agriculture,60.96130201308001,60.83053553423362,65.00539406199921,50.322312883786445,0.8663,223.04,0.83,0.44,2,1,14,17004,0.8633609747301639,0.053,71.67671654960196,0.82,92.25868623323242,0.85,81.14,2,618,Moderate
Japan,Asia-Pacific,3,Agriculture,67.87473760828188,88.05738753488882,69.89873198616624,68.1354849477394,0.8243,213.79,0.6,0.6,0,1,38,45829,0.8590565453852893,0.038,76.61040703130843,0.76,72.84763027017748,0.82,81.46,1,8222,Low
Malaysia,Asia-Pacific,1,Agriculture,43.791487792317724,25.67396128495065,66.33434819328036,58.189035619193604,0.7888,905.38,0.77,0.53,2,0,41,45662,0.8921320487379656,0.037,66.71410223777436,0.55,81.48238948098175,0.82,72.16,0,9647,Moderate
USA,North America,2,Agriculture,57.18996754624048,61.64354754960712,64.20021874935645,62.08724768186369,0.6414,247.71,0.57,0.16,1,1,47,34155,0.8561278639780188,0.028,84.9361398609307,1.5,84.52620556599136,0.78,79.49,2,9754,Moderate
Japan,Asia-Pacific,3,Agriculture,69.1771583470159,90.20362247986071,72.12856366330891,63.31561566777526,0.7854,1245.56,0.41,0.41,0,1,9,41460,0.8940233193531417,0.031,72.67791954028122,1.03,75.23526339882105,0.65,80.08,0,9350,Low
India,Asia-Pacific,2,Agriculture,53.8583686522158,56.234309803245566,66.22968822590198,42.360372789714226,0.8474,260.12,0.83,0.51,0,0,27,32232,0.8826805697381395,0.029,72.1515562297059,1.03,85.57141817729385,0.74,85.58,1,9085,Moderate
China,Asia-Pacific,2,Agriculture,68.33652107376565,83.25990766249603,90.5067504608418,83.48233738704755,0.8926,471.63,0.57,0.54,3,0,42,9356,0.919077759084811,0.021,87.93294338834417,0.46,74.22377955576434,0.71,77.8,1,7985,Low
Japan,Asia-Pacific,3,Agriculture,69.07413454927935,77.66961416256822,84.01930398487582,85.94173715644486,0.8014,452.68,0.62,0.52,1,0,40,13563,0.9134657782011607,0.046,67.19730379605788,0.89,85.1741877151775,0.78,74.08,1,9524,Low
China,Asia-Pacific,2,Agriculture,52.48260793121028,50.96272321842565,54.494232243111604,54.31824034844408,0.8729,119.23,0.57,0.46,2,0,11,8021,0.9067620364663552,0.034,67.07751659007138,0.56,73.80390401960669,0.75,75.24,2,1661,Moderate
Brazil,South America,2,Agriculture,68.72692043099259,68.56176192309448,71.61527344034258,76.54297694756765,0.9081,125.42,0.55,0.54,2,0,37,36177,0.8511008378106649,0.019,74.57803722874648,0.74,74.78160561700652,0.71,84.91,1,1701,Low
Japan,Asia-Pacific,3,Agriculture,57.90216018826191,47.690097508783126,72.95853297963528,58.875881602525396,0.9585,798.46,0.56,0.47,3,0,5,4478,0.8345714575712923,0.011,67.77415388898014,0.76,80.45184846539065,0.75,83.17,1,9038,Moderate
India,Asia-Pacific,3,Agriculture,67.46674920064464,55.13351906801168,81.55762741064879,67.16718758769301,0.7936,1230.4,0.62,0.62,3,0,39,45139,0.8607471878413308,0.032,66.99804722660838,0.98,77.66347851550044,0.62,78.87,1,9797,Low
Brazil,South America,2,Agriculture,56.59738271654275,60.70110183929377,61.31744283166982,56.55903163701722,0.862,68.27,0.47,0.54,2,0,40,27759,0.8661683976598757,0.036,83.72550675963903,1.28,64.66235242198405,0.67,70.19,1,1813,Moderate
USA,North America,1,Agriculture,64.33441067992287,48.69574542843365,69.5108897797693,49.76812696046807,0.6555,1192.2,0.64,0.37,2,0,12,47088,0.8501559833263264,0.023,61.693493725811976,0.8,66.82518966117631,0.79,79.77,2,9981,Moderate
Japan,Asia-Pacific,2,Agriculture,65.92279929770176,62.20993389882075,73.33608933388287,76.49570724515671,0.8436,1307.03,0.59,0.53,3,0,37,12620,0.8558536813657598,0.022,70.22794134221776,0.72,72.65664567157421,0.67,77.06,1,10527,Low
Brazil,South America,2,Agriculture,67.01421934273476,56.32513875982635,75.5423058050496,75.43654624529928,0.9178,88.36,0.64,0.57,2,0,6,25603,0.8498142057491311,0.033,73.72338280437417,0.72,81.12173975103887,0.6,83.39,1,11999,Low
Malaysia,Asia-Pacific,2,Agriculture,65.93018808892927,62.63547372432051,68.47890767101876,61.881338385714834,0.8728,1215.74,0.56,0.57,3,0,39,28545,0.8597720146442656,0.032,69.74216915244472,0.71,78.06249920551453,0.8,79.97,1,8391,Low
Japan,Asia-Pacific,2,Agriculture,59.529203305163186,65.44420183245676,63.47096373538941,63.15230391236478,0.7928,221.22,0.38,0.63,1,0,46,8447,0.8866471424416672,0.028,57.47295632496324,0.84,75.78973013787034,0.63,81.67,1,652,Moderate
Indonesia,Asia-Pacific,2,Agriculture,58.378428125639466,58.75027136035929,45.05879748456789,45.574345530468776,0.8384,1435.74,0.78,0.38,2,0,15,7657,0.8403192941298796,0.032,70.87290702591557,0.74,75.12268994573566,0.85,77.45,1,10005,Moderate
China,Asia-Pacific,1,Agriculture,67.67372407740078,87.71270114899247,96.83324533498981,77.7797463725794,0.3863,510.38,0.56,0.19,1,1,41,9538,0.8922125501862681,0.023,77.26245879873689,1.34,88.15653069837914,0.86,88.68,2,7992,Moderate
Malaysia,Asia-Pacific,3,Agriculture,55.09512754153026,46.44486171999522,62.05549394762042,56.674508699953115,0.9372,1435.69,0.77,0.5,2,0,45,1480,0.8682441063396074,0.031,66.90856316968004,0.88,66.49756948893938,0.68,81.07,0,11675,Moderate
Japan,Asia-Pacific,3,Agriculture,70.90077658404512,59.61717823864515,78.44129673176985,63.092950256282364,0.8331,378.5,0.77,0.49,1,0,42,7355,0.9125549129984922,0.029,67.88063161331685,1.06,77.6584688052755,0.79,70.53,1,9072,Low
Brazil,South America,1,Agriculture,67.99412438052534,87.15717905307744,68.47747650814267,77.6084515263176,0.8537,942.51,0.56,0.45,0,1,42,4152,0.8845165665244881,0.033,79.17139868903986,0.98,65.07944271241276,0.77,85.74,0,9364,Low
China,Asia-Pacific,2,Agriculture,53.696104785725495,45.615952471542414,45.17339196547576,54.76723359371565,0.8508,231.09,0.82,0.25,1,1,40,6293,0.9160797108646279,0.02,80.22539799363001,0.88,85.17244525864957,0.64,76.33,1,9068,Moderate
Japan,Asia-Pacific,3,Agriculture,68.94047854792694,76.20554448730567,70.41278291797333,66.95827721876174,0.8946,706.59,0.38,0.6,3,0,42,14349,0.9452183009658811,0.049,73.86912937924754,0.72,81.82302340952876,0.64,79.79,1,1384,Moderate
Malaysia,Asia-Pacific,1,Agriculture,71.66059911120374,68.44190135327216,76.76301239276555,81.58279462652537,0.0192,1416.42,0.6,0.19,0,1,16,11345,0.8964188390024987,0.021,40.77745769983561,1.18,66.33750836563988,0.72,68.73,0,8543,Low
Malaysia,Asia-Pacific,3,Agriculture,71.79695373096585,70.01944599405469,77.66757668974019,67.39579917997048,0.9646,1313.39,0.62,0.51,2,0,40,2102,0.8770732060682672,0.051,75.43069691865179,0.77,57.12485238090506,0.45,83.68,0,8854,Low
Malaysia,Asia-Pacific,2,Agriculture,62.71100662635229,56.158900322814766,67.60125751446041,61.66561567642938,0.8492,979.14,0.61,0.44,2,0,7,7835,0.8620591096056823,0.037,72.82566747639002,0.56,87.45354180044104,0.57,84.85,1,10016,Moderate
Brazil,South America,1,Agriculture,68.25881853002441,58.35014957345922,68.89714801197731,72.24575763316501,0.7227,95.42,0.63,0.4,2,0,48,36721,0.8602446161373257,0.037,80.29495322135395,1.01,66.12867835522835,0.66,77.32,1,8407,Moderate
China,Asia-Pacific,3,Agriculture,73.43472217496792,91.15189128621144,97.12994349665966,88.92534006825913,0.8794,192.94,0.37,0.5,3,0,42,16944,0.9164619170615713,0.035,79.9037442836623,0.95,71.47237381583116,0.77,77.91,1,10284,Low
Japan,Asia-Pacific,2,Agriculture,74.29289878411822,64.11804850145029,67.42890289458293,63.509822300993186,0.857,1369.78,0.6,0.46,1,0,20,15219,0.8927510463254921,0.019,70.01749642307593,0.84,74.64098466712257,0.7,81.62,2,8552,Moderate
USA,North America,2,Agriculture,65.22704778687596,61.360117850593774,66.51181563181562,68.64585441079373,0.8199,112.48,0.55,0.33,2,0,38,27686,0.9040871747914963,0.05,73.74164112606232,1.06,86.12971642508258,0.67,67.76,2,9834,Moderate
India,Asia-Pacific,2,Agriculture,55.348624708364156,48.05317219580525,49.70810576706622,56.67622413390666,0.7543,482.09,0.58,0.51,2,0,36,42603,0.8860572084465924,0.038,81.21753033759964,0.63,69.4166536005554,0.83,75.19,1,10436,Moderate
China,Asia-Pacific,1,Agriculture,59.454688574750996,31.479150897867942,48.13612098876954,59.68671838351888,0.0855,268.0,0.51,0.59,2,0,45,36745,0.8659799171750859,0.045,38.85126793601772,0.9,89.42228849361696,0.8,75.09,0,9578,Moderate
China,Asia-Pacific,2,Agriculture,59.80102112600646,59.62113021221502,50.099971016096035,61.63958172415635,0.9316,100.43,0.61,0.43,2,1,9,47359,0.8825637279344611,0.028,79.49940468061625,0.64,87.5298742218689,0.73,75.29,2,8721,Moderate
Japan,Asia-Pacific,2,Agriculture,56.15150933841106,56.32836186875754,52.255486318613976,50.26655576800333,0.8565,544.57,0.6,0.54,2,1,40,13986,0.8334237822226096,0.007,67.25223185170769,0.67,86.25797969662658,0.76,78.06,1,10926,Moderate
Malaysia,Asia-Pacific,2,Agriculture,77.54756744226916,92.97634514499222,76.9129310880992,78.6563136281602,0.6886,1324.29,0.64,0.6,2,0,12,45407,0.9532048588238278,0.032,67.30288967786016,0.74,64.50933728626995,0.7,77.38,0,10604,Low
USA,Asia-Pacific,3,Agriculture,72.19857603992826,58.44703482960204,89.15617258317968,61.07028958184521,0.0477,419.75,0.58,0.46,3,0,40,45259,0.8997793690866706,0.006,70.07209964637345,0.85,79.05181575728042,0.81,72.64,1,10742,Low
China,Asia-Pacific,2,Agriculture,56.552423656872776,60.64629218405194,52.46074572312486,63.49024604557058,0.7529,431.43,0.89,0.37,1,0,41,15824,0.9011189228010267,0.019,63.97550845696791,0.7,61.26041447596382,0.65,75.02,2,8734,Moderate
Brazil,South America,1,Agriculture,63.861844881969496,50.09142929845793,69.78723003252529,56.676938740775356,0.8023,1197.71,0.64,0.34,2,0,38,49982,0.8579215007599273,0.049,67.58713081292129,0.96,64.64261193573596,0.68,89.15,1,10879,Moderate
China,Asia-Pacific,1,Agriculture,71.65975205546097,81.55189869550838,81.86548491683811,71.58928210947003,0.8865,344.46,0.52,0.48,1,1,43,18256,0.8699153089785036,0.029,68.1009700306213,0.98,87.09413660834522,0.81,82.02,1,9569,Low
